#run A_phys dA_stat
3183 0.284939 0.556967
3184 0.575413 0.647558
3185 0.966744 0.561538
3186 -1.22226 0.624503
3188 -0.0648125 0.573968
3190 0.500391 0.46241
3191 1.47927 0.59986
3192 -0.377493 0.530317
3193 1.13494 0.714705
3194 1.07702 0.494678
3195 -0.329788 0.461599
3196 -0.581442 0.463388
3197 0.692572 0.496392
3198 0.819028 0.538578
3199 0.762613 0.438538
3200 0.161938 0.477101
3201 0.644543 0.448643
3202 0.482834 0.460554
3203 1.34055 1.04853
3204 0.253249 0.522101
3205 0.428279 0.482633
3212 -0.29066 1.16245
3213 -0.281377 0.572717
3214 -0.9744 0.921805
3215 -0.1541 0.498718
3217 -0.319832 0.463271
3218 1.15772 1.11095
3219 0.738811 0.481926
3220 -0.668697 0.464952
3221 0.97453 0.773345
3222 0.477144 0.372873
3223 0.985569 0.467334
3224 1.49214 1.0824
3225 -0.374941 0.493101
3226 -0.78693 0.387261
3227 0.417584 1.34592
3228 0.291033 0.457843
3229 0.185918 0.443602
3230 0.592221 0.441776
3231 0.38606 0.739114
3239 -0.451335 1.37344
3240 0.45047 0.675914
3241 0.569326 0.57709
3242 -0.393904 0.584929
3243 1.35259 0.763824
3244 -0.10239 0.700716
3245 -0.315917 0.596917
3246 1.6421 0.689655
3247 0.409071 0.589643
3248 -0.654994 0.755059
3249 0.00985727 1.38516
3250 2.12472 1.68418
