#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
3854 5 9 -0.285714 0.25612 86.185 0.163 47.9746 1.77589
3855 8 10 -0.111111 0.234243 86.185 0.163 46.067 1.73132
3856 11 11 0 0.213201 86.185 0.163 40.9741 1.61873
3857 2 3 -0.2 0.438178 86.185 0.163 39.1113 1.57732
3858 5 5 0 0.316228 86.185 0.163 34.0574 1.46564
3859 8 11 -0.157895 0.226538 86.185 0.163 31.673 1.4133
3860 4 4 0 0.353553 86.185 0.163 29.5819 1.3667
3861 4 5 -0.111111 0.331269 86.185 0.163 27.3496 1.24763
3864 6 6 0 0.288675 86.185 0.163 50.0789 1.78786
3866 8 5 0.230769 0.269864 86.185 0.163 51.9548 1.85806
3868 7 4 0.272727 0.290081 86.185 0.163 53.2932 1.909
3869 10 8 0.111111 0.234243 86.185 0.163 53.1103 1.93285
3878 4 1 0.6 0.357771 82.334 0.07 59.2617 1.6947
3880 11 9 0.1 0.222486 82.334 0.07 58.6908 1.71474
3881 3 3 0 0.408248 82.334 0.07 58.4494 1.72305
3882 7 5 0.166667 0.284638 82.334 0.07 57.8918 1.74257
3883 6 9 -0.2 0.252982 82.334 0.07 57.532 1.75462
3884 10 6 0.25 0.242061 82.334 0.07 57.1448 1.76803
3885 7 4 0.272727 0.290081 82.334 0.07 56.8171 1.77976
3889 4 7 -0.272727 0.290081 82.334 0.07 54.0592 1.87551
3890 10 14 -0.166667 0.201269 82.334 0.07 53.5717 1.8888
3923 5 2 0.428571 0.341494 82.334 0.07 57.6767 2.00568
3924 0 2 -1 0 82.334 0.07 57.9249 2.01319
3926 12 10 0.0909091 0.212318 82.334 0.07 57.6204 2.02147
3927 11 2 0.692308 0.200137 82.334 0.07 56.8544 1.98904
3928 4 7 -0.272727 0.290081 82.334 0.07 56.387 1.97774
3929 6 8 -0.142857 0.26452 82.334 0.07 56.2731 1.97274
3930 4 3 0.142857 0.374088 82.334 0.07 56.1868 1.96934
3931 5 7 -0.166667 0.284638 82.334 0.07 56.2309 1.96156
3932 13 8 0.238095 0.211942 82.334 0.07 55.9927 1.95995
3933 11 6 0.294118 0.231808 82.334 0.07 56.0335 1.96028
3934 6 1 0.714286 0.26452 82.334 0.07 56.0831 1.96067
3935 3 9 -0.5 0.25 82.334 0.07 56.0491 1.96092
3936 6 11 -0.294118 0.231808 82.334 0.07 56.1166 1.9627
3937 11 9 0.1 0.222486 82.334 0.07 56.0835 1.96584
3938 4 2 0.333333 0.3849 82.334 0.07 56.0585 1.96815
3939 5 5 0 0.316228 82.334 0.07 56.1469 1.9706
3940 6 8 -0.142857 0.26452 82.334 0.07 55.9919 1.9899
3941 11 12 -0.0434783 0.208317 82.334 0.07 55.9702 2.01625
3942 5 4 0.111111 0.331269 82.334 0.07 55.9526 2.03698
3944 7 4 0.272727 0.290081 82.334 0.07 55.9265 2.06729
3945 1 2 -0.333333 0.544331 82.334 0.07 55.904 2.09388
3946 7 9 -0.125 0.248039 82.334 0.07 55.8896 2.11133
3947 3 9 -0.5 0.25 82.334 0.07 55.8643 2.14088
3948 5 11 -0.375 0.231756 82.334 0.07 55.8413 2.16961
3951 0 3 -1 0 82.334 0.07 55.8131 2.2012
3952 11 10 0.047619 0.21797 82.334 0.07 55.8032 2.21283
3954 10 7 0.176471 0.238729 82.334 0.07 55.5613 2.23709
3955 12 5 0.411765 0.22102 82.334 0.07 55.8732 2.22832
3956 4 5 -0.111111 0.331269 82.334 0.07 56.0035 2.20186
3957 14 10 0.166667 0.201269 82.334 0.07 56.1738 2.1683
3959 7 13 -0.3 0.213307 82.334 0.07 56.5197 2.10213
3960 7 7 0 0.267261 82.334 0.07 56.6785 2.07155
3961 11 6 0.294118 0.231808 82.334 0.07 56.8287 2.04319
3962 2 2 0 0.5 82.334 0.07 56.9121 2.01246
3963 3 4 -0.142857 0.374088 82.334 0.07 57.0065 1.99939
3964 11 9 0.1 0.222486 82.334 0.07 56.9674 1.99885
3965 3 0 1 0 82.334 0.07 56.9343 1.99839
3966 7 7 0 0.267261 82.334 0.07 57.0491 1.99799
3967 0 3 -1 0 82.334 0.07 57.484 2.00987
3968 4 3 0.142857 0.374088 82.334 0.07 58.3556 2.0248
3970 13 14 -0.037037 0.192318 82.334 0.07 59.1878 2.04181
3972 5 12 -0.411765 0.22102 82.334 0.07 58.7293 2.03239
3973 8 8 0 0.25 82.334 0.07 58.771 2.0272
3974 5 4 0.111111 0.331269 82.334 0.07 58.6743 2.02188
3975 5 7 -0.166667 0.284638 82.334 0.07 58.5851 2.01741
3976 2 6 -0.5 0.306186 82.334 0.07 58.2841 2.01364
3977 5 8 -0.230769 0.269864 82.334 0.07 58.7071 2.0214
3978 3 3 0 0.408248 82.334 0.07 58.9817 2.02984
3980 2 2 0 0.5 82.334 0.07 59.5933 2.0581
3981 0 2 -1 0 82.334 0.07 59.7218 2.06311
3983 2 1 0.333333 0.544331 82.334 0.07 59.7083 2.07336
3985 4 7 -0.272727 0.290081 82.334 0.07 59.7991 2.07961
3986 1 1 0 0.707107 82.334 0.07 59.5465 2.07854
3996 3 5 -0.25 0.342327 82.334 0.07 58.1202 2.02753
3998 2 2 0 0.5 82.334 0.07 57.1785 1.99555
4023 1 1 0 0.707107 82.334 0.07 56.0878 2.03882
4024 2 0 1 0 82.334 0.07 56.0511 2.03483
4025 6 0 1 0 82.334 0.07 55.9731 2.02636
4027 2 1 0.333333 0.544331 82.334 0.07 55.8685 2.015
4028 4 10 -0.428571 0.241473 82.334 0.07 54.9645 2.0057
4029 8 4 0.333333 0.272166 82.334 0.07 55.8526 2.00488
4030 2 1 0.333333 0.544331 82.334 0.07 55.9278 2.0077
4031 2 6 -0.5 0.306186 82.334 0.07 56.072 2.0137
4032 1 3 -0.5 0.433013 82.334 0.07 56.4947 2.01929
4034 1 2 -0.333333 0.544331 82.334 0.07 56.4107 2.0243
4035 2 3 -0.2 0.438178 82.334 0.07 56.5071 2.02549
4036 1 2 -0.333333 0.544331 82.334 0.07 56.5534 2.02608
4037 3 2 0.2 0.438178 82.334 0.07 56.629 2.027
4038 3 2 0.2 0.438178 82.334 0.07 56.6806 2.02763
