#run A_phys dA_stat
3158 -0.0963852 0.0946986
3159 -0.239078 0.00717414
3160 0.0856449 0.00793502
3161 0.0440683 0.00762306
3162 0.160231 0.00770024
3163 0.392053 0.00766254
3164 0.125698 0.008486
3165 -0.3131 0.0140882
3166 -0.0898099 0.00881083
3167 -0.00977991 0.00811985
3171 -0.236947 0.0213304
3174 0.0519965 0.00894047
3176 0.0220489 0.00790475
3177 -0.36061 0.00810555
3178 0.0148199 0.00824632
3179 -0.0931115 0.00703072
3180 0.0137359 0.00770625
3181 -0.197178 0.0650444
3182 0.118352 0.00856736
3183 -0.0102902 0.00861873
3184 0.0199117 0.0107892
3185 0.176936 0.00938441
3186 -0.25738 0.01416
3188 0.0819816 0.00928634
3190 0.319232 0.00693763
3191 0.300561 0.00884534
3192 0.193943 0.00813194
3193 -0.201814 0.0166478
3194 0.190313 0.00709468
3195 0.095428 0.0064673
3196 -0.111623 0.00646578
3197 0.33128 0.00827515
3198 -0.106684 0.00749885
3199 0.185176 0.00643078
3200 0.197907 0.0068679
3201 0.227782 0.0065387
3202 0.174418 0.00676237
3203 0.154403 0.0519607
3204 0.0546977 0.00704345
3205 0.197235 0.00708918
3212 0.0558941 0.0575483
3213 0.0693122 0.0118268
3214 -0.0601508 0.0194903
3215 0.163699 0.00786442
3217 0.019381 0.00702244
3218 0.356067 0.0711088
3219 -0.00897417 0.00728556
3220 -0.076378 0.00678877
3221 0.344576 0.0181161
3222 0.202487 0.00473781
3223 -0.0951066 0.00622786
3224 0.0910208 0.0308731
3225 -0.0995101 0.00652132
3226 -0.169122 0.00576672
3227 -0.502991 0.0449934
3228 0.0851287 0.00722944
3229 0.0532975 0.00686782
3230 -0.0978574 0.00641176
3231 0.186897 0.0209069
3239 0.336777 0.0672024
3240 0.243318 0.00871468
3241 0.403256 0.00853285
3242 -0.0966831 0.00864169
3243 -0.142638 0.0128081
3244 0.27587 0.00921166
3245 -0.106906 0.0080941
3246 -0.0476371 0.00920229
3247 0.0882683 0.00816811
3248 -0.518045 0.00979058
3249 -0.296294 0.041903
3250 0.66074 0.0722556
