#run A_phys dA_stat
3763 -2.16724 1.94757
3764 2.9934 1.89518
3765 -0.101211 1.78324
3766 -2.97632 1.40704
3767 2.34567 1.63085
3784 -1.9541 2.15069
3786 -5.70283 0
3787 1.03718 2.47511
3788 -0.908375 2.13395
3789 0.554284 1.93838
3790 -0.0966758 4.17232
3791 1.38083 2.02339
3792 -5.98762 0
3795 5.77508 0
3796 -7.31267 0
3810 -0.893546 2.09911
3811 3.29848 2.02205
3812 3.3217 2.03629
3813 -5.78774 0
3815 5.53334 0
3822 1.7928 3.07897
3823 0.71268 2.108
3824 -0.0921976 1.98952
3825 1.79334 1.77818
3826 -1.521 1.95462
3827 1.48309 1.67829
3828 0.877349 1.66171
3829 -1.27136 2.57451
3830 -1.27179 1.82107
3832 1.07948 2.57605
3833 2.42396 2.00824
3835 1.37218 2.01072
3836 -0.0959657 2.3912
3837 4.29237 1.36827
3838 2.82399 2.5285
3839 1.84972 1.83409
3840 2.8211 1.45834
3841 4.06855 1.54207
3842 -0.095342 2.05738
3843 1.8421 2.23703
3844 -2.03018 3.15995
3846 -2.01537 2.21812
3847 1.33967 1.96308
3848 1.8107 1.79539
3849 -0.0940881 1.53478
3850 -0.621846 1.74025
3851 1.50803 1.70651
3852 -1.83512 1.55582
3853 0.798253 2.36112
3854 -2.33529 2.57023
3855 -0.744145 2.08251
3856 1.24872 1.86215
3857 -2.868 4.46401
3858 -0.15397 3.32251
3859 -1.8571 2.88772
3860 3.44944 4.18897
3861 2.33229 5.56574
3864 2.01522 2.44727
3866 2.52713 2.09371
3868 2.46175 2.03954
3869 -0.0967209 1.57772
3878 2.73059 2.44488
3880 -0.531599 1.57546
3881 -0.0937695 2.86159
3882 4.03134 1.52797
3883 1.06706 1.47018
3884 -2.43562 1.69533
3885 1.08034 2.57811
3889 -0.101314 2.52446
3890 -0.793231 1.45738
3923 1.82659 3.137
3926 -0.0948708 1.54755
3927 4.80489 0.938518
3928 0.747778 2.21182
3929 0.561158 1.96242
3930 5.83665 0
3931 -0.0975396 2.1048
3932 3.69161 1.38489
3933 -0.0974849 1.7176
3934 3.86563 1.80886
3935 -2.07753 2.28654
3936 -3.66172 1.50288
3937 -2.47534 1.72299
3938 2.87605 2.57511
3939 -2.64738 2.03181
3940 1.39095 2.03822
3941 0.360634 1.64729
3942 2.88173 2.58021
3944 -0.0976858 2.43406
3945 -6.06239 0
3946 -3.08089 1.49157
3947 -6.06662 0
3948 -0.640722 1.79308
3951 -6.07291 0
3952 0.566111 1.97975
3954 2.61956 1.60561
3955 -0.0978099 1.88781
3956 -6.05118 0
3957 0.89257 1.69054
3959 -2.36531 1.51011
3960 -0.096377 1.86016
3961 1.07732 1.81791
3962 -2.04659 3.1855
3963 -1.26574 2.56312
3964 0.879659 1.66609
3965 5.76039 0
3966 -1.26804 1.8157
3967 -5.90965 0
3968 5.63883 0
3970 -1.0859 1.3442
3972 -1.97872 1.77816
3973 -0.0928983 2.31477
3974 1.79985 2.18572
3975 -1.23114 2.49306
3976 -2.94095 2.46613
3977 -5.76663 0
3978 -2.92188 2.45014
3980 5.50104 0
3981 -0.0914227 3.94561
3983 5.45999 0
3985 -2.47936 1.90286
3986 5.49055 0
3996 1.05111 2.50836
3998 1.84231 3.16401
4024 5.85167 0
4025 5.85962 0
4027 5.87171 0
4028 0.756132 2.23653
4029 4.16874 1.58004
4030 -0.0976821 4.21576
4031 -2.64717 2.03165
4032 -6.02621 0
4034 -6.008 0
4035 -2.06392 3.21248
4036 -5.99304 0
4037 -2.05932 3.2053
4038 1.86462 3.20232
4043 -0.0962342 4.15327
4044 -4.00653 1.78486
4046 -0.0959653 4.14166
4051 4.92114 -150.18
4052 64.9929 -131.611
4053 -209.621 -79.451
4054 64.9929 -93.063
4055 105.041 -163.495
4056 -295.438 -0
4057 64.9929 -131.611
4058 171.787 -83.2475
4059 1.81946 2.20953
4060 1.05317 2.51326
4061 -0.0939207 4.05342
4062 -5.82248 0
4063 -0.0935867 4.03901
4064 -0.0924256 2.82057
4065 1.02325 2.44186
4066 -0.0903921 3.90114
4067 1.74559 2.9979
4068 -0.0904101 1.74499
4069 -0.0906495 2.76637
4070 5.4472 0
4071 3.23633 1.98395
4072 0.701138 2.07386
4073 5.43263 0
4074 -0.0900128 1.94238
4075 5.39957 0
4076 -1.93247 3.00787
4077 2.68606 2.405
4078 2.44664 1.49962
4079 1.03674 2.47405
4080 1.80678 2.19414
4081 -5.82305 0
4082 -0.0934962 2.85325
4083 -2.92707 2.45449
4084 -1.95251 3.03906
4085 -0.0904531 1.95188
4086 -0.0908292 3.92
4087 -1.9528 3.03951
4088 -1.94607 3.02904
4089 -5.63469 0
4092 -5.49652 0
4093 -5.46978 0
4095 5.34585 0
4096 -0.0897121 3.87179
4097 -5.61589 0
4098 5.45832 0
4099 5.47155 0
4100 -1.95086 2.14713
4101 -0.0914767 2.27934
4102 -2.62476 1.49686
4103 -1.20321 2.43649
4104 -0.0910337 2.7781
4105 -5.647 0
4106 -0.0910276 3.92856
4107 -5.65357 0
4114 -0.0969864 2.41663
4115 -6.00535 0
4116 -0.0967106 4.17383
4117 1.86808 2.26858
4118 5.78472 0
4119 1.86084 2.25979
4120 5.75419 0
4121 3.40847 2.08948
4122 -5.92443 0
4155 5.57096 0
4156 0.712531 2.10756
4159 -0.0916403 2.79661
4160 -3.41947 1.98478
4164 -0.0914217 2.78994
4165 -1.50003 1.92767
4167 0.717736 2.12296
4168 1.8166 1.80125
4169 -0.0942533 2.87635
4170 1.82403 2.21509
4171 1.34498 1.97085
4172 5.6648 0
4173 -2.01473 1.81051
4174 -5.85712 0
4175 1.82659 1.81115
4176 -0.0944268 2.35285
4178 1.82674 3.13726
4179 2.78747 1.7648
4180 1.05838 1.78594
4181 -0.734919 1.90953
4182 -0.0944464 1.82289
4186 1.05855 2.5261
4187 1.05858 1.78629
4188 4.02366 1.52506
4190 -0.0966714 4.17214
4192 5.90986 0
4194 1.8268 3.13736
4195 1.04907 2.50348
4196 1.44393 1.63397
4197 -4.30242 1.31284
4198 -1.35752 1.30747
4199 1.82742 1.81197
4200 -2.01902 3.14258
4201 -1.23085 2.49248
4202 5.57625 0
4203 -1.03323 1.60664
4204 -0.0925669 3.995
4214 -0.0927072 2.31
4215 -0.0927708 2.83111
4216 3.3051 2.02611
4217 -1.9807 3.08295
4218 5.57252 0
4219 5.57325 0
4220 1.87315 3.21697
4223 -7.09857 0
4224 2.91714 2.41683
4231 -0.594826 1.76284
4233 3.26152 1.67658
4234 -1.27951 2.59101
4236 5.66272 0
4251 -1.66346 1.66904
4252 -3.21865 1.35574
4253 1.2498 1.57323
4254 1.49604 1.69294
4256 -0.0951382 1.83624
4257 1.35809 1.99007
4258 -3.59265 2.0853
4260 5.77973 0
4261 -0.0962901 2.93851
4262 -2.05275 3.19509
4263 0.741189 2.19233
4264 5.75258 0
4265 -0.0954256 1.5566
4266 3.39315 2.08008
4274 1.32287 1.93846
4275 -1.98728 2.1872
4284 -0.0946462 2.88834
4285 3.37087 2.06643
4286 -1.24966 2.53056
4288 -0.0939419 4.05434
4289 2.74728 1.42017
4290 -0.0922122 1.77977
4292 -5.65072 0
4293 -0.0907927 3.91842
4297 4.16872 1.32886
4298 -0.0934499 4.0331
4299 1.87256 3.21595
4300 6.1251 0
4303 -0.100995 2.17936
4304 3.97569 1.86037
4307 -1.6016 2.0582
4308 1.89936 3.26199
4310 5.86385 0
4311 1.0921 2.60616
4315 1.87065 2.2717
4316 -5.98747 0
4320 -3.80243 2.20706
4321 6.08505 0
4323 -2.18438 3.39997
4324 0.789303 2.33464
4328 0.586598 2.05139
4329 0.582276 2.03628
4330 -1.32383 2.68075
4332 5.976 0
4333 -0.0993238 2.47487
4334 1.9177 3.29348
4335 -6.13923 0
4339 1.98059 3.40149
4341 -0.666064 1.864
4343 0.588587 2.05835
4344 -6.34877 0
4354 -0.102836 1.98483
4355 1.14557 1.93308
4356 -0.998988 1.65945
4357 0.385159 1.75932
4359 4.7289 1.50743
4360 1.18381 1.99759
4361 -0.685243 1.91767
4363 -1.35853 1.94528
4364 0.941086 1.78243
4365 1.14735 2.73802
4367 6.12747 0
4368 0.787387 2.32898
4370 0.786914 2.32758
4371 -1.65671 2.12902
4372 -1.13795 1.76946
4374 -3.83755 2.22745
4375 2.57288 2.13161
4376 -2.78659 2.13865
4378 -1.82121 1.82732
4379 -1.82711 1.83324
4471 -8.9032 0
4474 -0.130873 5.64822
4475 -0.130543 5.63395
4476 47.8295 -112.361
4478 -28.4521 -99.4996
4479 -45.1388 -85.4936
4482 305.28 -0
4483 305.28 -0
4486 -145.258 -130.059
4487 -295.438 -0
4488 4.92114 -212.386
4490 4.92114 -122.621
4491 -1.64947 3.34018
4492 2.42699 4.16814
4493 7.56306 0
4494 -2.68907 2.9596
4495 3.69984 3.31271
4497 -0.124452 3.79795
4498 -3.90612 3.27547
4503 -2.64482 2.9109
4507 1.624 2.04427
4510 3.67018 3.28615
4512 0.460323 2.10265
4514 -0.125002 2.41263
4522 -0.125287 2.70357
4523 -2.67464 1.86177
4524 -5.86238 1.78884
4526 1.40403 2.3692
4540 3.05614 2.53199
4543 7.25154 0
4547 -0.951039 2.47107
4549 -0.125003 1.79829
4552 4.51261 1.9561
4554 -2.07369 2.66488
4556 -1.49464 1.85016
4557 2.84652 1.97906
4559 -1.66216 2.38003
4560 -1.21894 2.86353
4562 -1.63552 3.31193
4569 2.99483 1.67413
4570 1.40791 2.37576
4571 0.463678 2.11798
4572 -0.124568 3.80147
4573 3.12261 2.58706
4574 -0.124492 3.102
4575 1.78004 2.60837
4576 1.53654 1.55581
4577 -1.40464 2.18416
4578 -8.302 0
4579 0.251651 1.75613
4580 -1.10162 1.93264
4581 -0.125652 2.04966
4582 -1.08452 1.90265
4583 -2.27387 1.47303
4585 -0.12574 3.13308
4586 -3.41515 2.62106
4587 3.71237 3.32393
