#run A_phys dA_stat
2693 0.167715 0.536906
2694 0.209048 0.421839
2695 0.460606 0.437073
2696 -0.604314 0.604112
2697 0.233841 0.484188
2698 0.283126 0.484082
2699 0.692161 0.471329
2700 0.66731 0.421707
2701 -0.0912316 0.456768
2702 0.588271 0.419472
2703 -0.139274 0.463292
2704 -0.0932085 0.45913
2705 0.902978 0.494495
2706 0.0692748 0.418992
2707 0.348907 0.577431
2709 -1.10842 0.593765
2710 -1.1897 0.936747
2711 0.0331886 0.424838
2712 0.392348 0.433571
2713 1.58687 1.06114
2714 0.463295 0.470512
2715 0.612231 0.512833
2716 -0.00483031 0.43174
2717 0.131161 0.464279
2718 0.270497 0.431918
2719 0.555118 0.467986
2720 0.14234 0.482887
2721 0.410873 0.466964
2722 1.40977 0.431206
2723 0.461185 0.468369
2724 0.801479 0.454483
2725 -0.126308 0.43796
2726 0.272942 0.404149
2727 0.186407 0.47268
2728 0.31704 0.460814
2729 0.829095 0.442237
2730 0.388561 0.772563
2763 0.98925 0.519643
2764 0.107945 0.529787
2765 1.61198 0.528076
2766 0.668114 0.475968
2767 0.138256 0.413977
2768 -0.175633 0.451578
2769 0.864713 0.564631
2770 1.41911 1.03043
2959 -0.114786 0.819185
2964 -0.118171 0.917377
2966 -0.162086 0.727625
2967 -0.368895 0.878049
2968 1.18332 0.561036
2970 -0.0922384 0.706942
2971 2.43735 1.94673
2973 -0.323737 0.770562
2974 1.38305 0.601312
2976 -0.332833 1.34674
2981 -1.8624 3.03208
2983 0.196074 0.61221
2984 0.181041 0.417275
2985 0.56283 0.444337
2986 -0.87053 1.08933
2988 -1.66055 1.30427
2989 -0.074361 0.437314
2990 -0.567872 0.783094
2995 -0.261962 0.417487
2996 0.288089 1.27862
2997 -1.14035 0.954258
2998 1.01306 0.734223
2999 1.00911 0.679361
3000 -0.625 1.14997
3001 -1.44034 1.41162
3003 0.363039 1.2593
3004 0.162908 0.599831
3005 0.34923 0.683261
3006 -0.462234 0.786875
3007 0.906857 0.481211
3008 0.581581 0.714135
3009 1.44225 0.828514
3011 -0.723853 0.611031
3013 -0.740273 0.716894
3014 0.734561 0.56168
3016 0.775639 0.625172
3017 -0.00564101 0.787587
3018 -0.451338 0.637005
3019 -0.503316 0.735257
3020 -0.254394 0.582999
3021 0.141816 0.633491
3022 -2.57181 1.09464
3024 -0.540669 0.842056
3025 0.26484 0.690982
3026 0.230123 0.641767
3027 1.01266 0.427945
3028 0.156406 0.412817
3029 0.506012 0.667931
3030 -0.640757 0.429207
3035 0.173562 0.407089
3036 0.0346365 0.47072
3037 -0.740584 0.997456
3038 0.606169 0.418426
3039 -0.752287 0.836612
3043 0.220387 0.42439
3045 0.668562 0.374667
3046 -0.272801 0.604296
3047 0.336355 0.965137
3048 0.900302 0.422417
3049 0.392818 0.395339
3050 0.220575 0.395499
3051 -0.246213 0.435725
3052 -0.462317 0.527995
3054 0.198901 0.750841
3055 0.591319 0.683521
3058 0.390673 0.561966
3059 -0.0610339 0.556427
3061 0.337339 0.684453
3062 0.676684 0.573782
3063 0.28041 0.550423
3064 0.0804293 0.473376
3065 0.0491232 0.529742
3068 -0.434838 0.52434
3069 -1.09766 0.876114
3075 0.649203 0.588377
3076 -0.563177 0.648649
3077 0.156495 0.377476
3079 0.359368 0.38055
3080 -0.392525 0.532074
3082 -0.111769 0.427594
3089 0.369115 0.384235
3090 -0.223514 0.475751
3091 0.0298695 0.429402
3092 0.502188 0.38485
3093 0.0634854 0.604157
3108 1.22141 0.533192
3109 0.471292 0.529754
3110 1.15211 0.5074
3111 -0.559652 1.02309
3112 -0.625841 0.451401
3113 -0.276841 0.549791
3114 1.78139 0.442967
3115 0.239211 0.471719
3116 -0.241857 0.506437
3117 0.388554 0.515226
3118 -0.285009 0.549854
3119 0.526734 0.599605
3120 -1.05944 0.541634
3121 0.249706 0.685396
3122 0.382222 0.516322
3123 -0.0855446 0.469586
3124 0.519076 0.598336
3126 0.527313 0.49218
3127 -0.00556403 0.891095
3134 0.156472 0.421065
3135 0.893797 0.413059
3136 0.565272 0.452529
3138 0.307471 0.531053
3139 0.507544 0.827377
3140 -0.00543782 0.730561
3141 -0.315826 0.486941
3149 -0.904355 1.53515
3150 -2.9109 1.26105
3151 0.41993 0.57155
3152 0.378416 0.456379
3158 -1.09232 1.06486
3159 0.278261 0.419154
3160 -0.0437694 0.459547
3161 -0.259454 0.448067
3162 -0.127455 0.475175
3163 -0.0905524 0.487532
3164 -0.430211 0.463404
3165 -0.443073 0.587714
3166 -0.587347 0.49354
3167 0.233183 0.466994
3171 0.34714 0.692802
3174 0.946145 0.458726
3176 0.599091 0.453898
3177 0.265134 0.461952
3178 -0.304753 0.454245
3179 -0.0748475 0.437859
3180 -0.262733 0.45087
3181 -2.52869 1.49073
3182 0.117583 0.477028
3183 -0.0893678 0.481154
3184 0.129028 0.609334
3185 0.818202 0.509231
3186 -1.09174 0.594959
3188 -0.332788 0.500547
3190 0.576459 0.43986
3191 1.06983 0.471164
3192 0.346345 0.456496
3193 -0.276778 0.693919
3194 0.41113 0.412822
3195 0.245001 0.410143
3196 -0.0662664 0.405469
3197 0.816778 0.478226
3198 0.428538 0.441564
3199 1.33063 0.418808
3200 -0.101894 0.419837
3201 0.51816 0.399281
3202 0.871779 0.426688
3203 1.09775 1.08105
3204 0.232627 0.431322
3205 0.295698 0.405797
3212 1.21738 1.26471
3213 0.702792 0.543059
3214 -0.465935 0.794561
3215 0.459413 0.443782
3217 0.288005 0.426081
3218 2.29835 1.23671
3219 0.15764 0.426893
3220 -0.670744 0.381855
3221 0.320377 0.670884
3222 0.534163 0.343097
3223 0.121111 0.41506
3224 0.105182 0.774563
3225 -0.19964 0.419109
3226 -0.346228 0.392645
3227 -1.30714 1.15863
3228 -0.106444 0.429295
3229 -0.0367862 0.413357
3230 0.367327 0.408824
3231 -0.00541932 0.679479
3239 0.589869 0.861322
3240 0.468828 0.516473
3241 1.26385 0.469108
3242 -0.551856 0.506351
3243 0.434753 0.620232
3244 0.730818 0.490849
3245 0.298203 0.520186
3246 -0.502704 0.541832
3247 0.960345 0.476927
3248 -0.585771 0.584005
3249 -1.34101 1.29319
3250 0.45647 1.66284
