#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
2506 40 21 0.311475 0.121668 -1 -1 37.7288 0.824031
2507 22 13 0.257143 0.163347 -1 -1 38.2588 0.832344
2511 35 39 -0.0540541 0.116078 -1 -1 39.3853 0.849812
2512 9 20 -0.37931 0.171818 -1 -1 39.9359 0.859374
2516 52 43 0.0947368 0.102136 -1 -1 42.778 0.966908
2517 39 29 0.147059 0.119949 -1 -1 42.7286 0.954739
2518 21 13 0.235294 0.166684 -1 -1 42.4332 0.940312
2519 21 20 0.0243902 0.156127 -1 -1 41.9906 0.930218
2520 35 39 -0.0540541 0.116078 -1 -1 41.7644 0.922606
2521 41 31 0.138889 0.116709 -1 -1 41.6558 0.916413
2522 32 26 0.103448 0.130602 -1 -1 41.7162 0.912531
2523 9 10 -0.0526316 0.229098 -1 -1 41.7453 0.910598
2524 35 48 -0.156627 0.10841 -1 -1 41.361 0.911304
2525 23 27 -0.08 0.140968 -1 -1 40.8 0.91321
2526 13 23 -0.277778 0.160108 -1 -1 40.6287 0.968497
2527 43 48 -0.0549451 0.10467 -1 -1 40.7032 1.07087
2528 45 34 0.139241 0.111413 -1 -1 40.7319 1.14166
2529 17 17 0 0.171499 -1 -1 40.7084 1.1538
2531 1 3 -0.5 0.433013 -1 -1 40.7314 1.1598
2535 30 28 0.0344828 0.131228 -1 -1 40.8663 1.15091
2536 11 2 0.692308 0.200137 -1 -1 40.8781 1.14792
2537 24 27 -0.0588235 0.139786 -1 -1 40.7595 1.14637
2539 59 43 0.156863 0.097789 -1 -1 40.5342 1.14439
2540 60 52 0.0714286 0.0942498 -1 -1 40.3333 1.14304
2541 46 36 0.121951 0.109607 -1 -1 41.7009 1.15437
2542 43 44 -0.0114943 0.107204 -1 -1 44.744 1.17861
2543 50 45 0.0526316 0.102456 -1 -1 45.9697 1.18849
2544 49 35 0.166667 0.107583 -1 -1 46.0332 1.18612
2545 1 1 0 0.707107 -1 -1 46.3496 1.17922
2551 54 41 0.136842 0.101633 -1 -1 43.336 0.985458
2552 33 28 0.0819672 0.127606 -1 -1 43.0536 0.970328
2553 48 40 0.0909091 0.106159 -1 -1 42.9455 0.962606
2554 56 30 0.302326 0.102787 -1 -1 42.8866 0.9629
2555 29 39 -0.147059 0.119949 -1 -1 42.8825 0.963193
2556 41 53 -0.12766 0.102298 -1 -1 42.5223 0.95551
2557 42 53 -0.115789 0.101908 -1 -1 41.9788 0.94002
2558 42 53 -0.115789 0.101908 -1 -1 41.3214 0.923423
2559 21 21 0 0.154303 -1 -1 41.1862 0.916614
2560 28 27 0.0181818 0.134818 -1 -1 41.4304 0.920516
2561 49 37 0.139535 0.106778 -1 -1 41.6228 0.923672
2562 31 22 0.169811 0.135366 -1 -1 41.7398 0.925479
2563 5 13 -0.444444 0.211144 -1 -1 41.8048 0.926583
2564 1 3 -0.5 0.433013 -1 -1 41.8524 0.927333
2565 12 14 -0.0769231 0.195535 -1 -1 41.8838 0.927865
2566 5 1 0.666667 0.30429 -1 -1 41.9181 0.928449
2568 1 2 -0.333333 0.544331 -1 -1 41.9494 0.928906
2569 4 5 -0.111111 0.331269 -1 -1 42.052 0.929527
2570 5 1 0.666667 0.30429 -1 -1 42.0394 0.93026
2571 14 11 0.12 0.198555 -1 -1 42.0958 0.930974
2572 52 28 0.3 0.106654 -1 -1 42.2286 0.932593
2574 74 72 0.0136986 0.0827528 -1 -1 42.4693 0.935159
2575 56 49 0.0666667 0.0973729 -1 -1 42.5984 0.941566
2576 27 25 0.0384615 0.138572 -1 -1 42.6963 0.949481
2577 29 31 -0.0333333 0.129028 -1 -1 42.7375 0.957893
2578 22 20 0.047619 0.154128 -1 -1 43.5381 0.964757
2579 43 47 -0.0444444 0.105305 -1 -1 43.936 0.967328
2580 39 44 -0.060241 0.109565 -1 -1 44.5218 0.977048
2581 30 31 -0.0163934 0.12802 -1 -1 44.6585 0.986119
2583 86 71 0.0955414 0.0794436 -1 -1 43.7175 0.99997
2585 67 55 0.0983607 0.0900967 -1 -1 43.027 0.972807
2586 73 45 0.237288 0.0894282 -1 -1 42.6981 0.959125
2587 42 31 0.150685 0.115705 -1 -1 42.377 0.946748
2613 53 57 -0.0363636 0.0952832 86.488 0.08 42.0817 0.984904
2614 34 23 0.192982 0.129963 86.488 0.08 42.4302 0.984294
2615 45 56 -0.108911 0.0989118 86.488 0.08 42.9166 0.983544
2616 35 47 -0.146341 0.109243 86.488 0.08 43.1249 0.98573
2617 53 42 0.115789 0.101908 86.488 0.08 43.1322 0.992242
2618 69 69 0 0.0851257 86.488 0.08 43.155 0.999146
2619 58 35 0.247312 0.100474 86.488 0.08 43.25 1.00567
2620 61 51 0.0892857 0.0941137 86.488 0.08 43.3016 1.00929
2621 47 44 0.032967 0.104772 86.488 0.08 43.3339 1.01308
2622 49 36 0.152941 0.107189 86.488 0.08 43.1446 1.01593
2623 37 22 0.254237 0.125911 86.488 0.08 42.9398 1.01839
2624 64 47 0.153153 0.093796 86.488 0.08 42.821 1.01515
2625 60 57 0.025641 0.0924196 86.488 0.08 42.7772 1.00638
2626 66 51 0.128205 0.0916871 86.488 0.08 42.8014 1.00212
2627 55 62 -0.0598291 0.0922844 86.488 0.08 42.8684 1.00347
2628 41 44 -0.0352941 0.108398 86.488 0.08 42.9209 1.00458
2629 66 65 0.00763359 0.0873679 86.488 0.08 43.0935 1.00469
2630 8 5 0.230769 0.269864 86.488 0.08 43.2711 1.0042
2631 64 57 0.0578512 0.0907568 86.488 0.08 43.4196 1.00378
2632 20 23 -0.0697674 0.152127 86.488 0.08 43.6656 1.0031
2633 51 31 0.243902 0.107096 86.488 0.08 44.2663 1.012
2634 14 12 0.0769231 0.195535 86.488 0.08 44.9244 1.02333
2635 97 74 0.134503 0.075777 86.488 0.08 46.4363 1.05077
2637 74 41 0.286957 0.0893287 86.488 0.08 46.1869 1.04751
2638 47 44 0.032967 0.104772 86.488 0.08 45.8878 1.03685
2646 57 62 -0.0420168 0.0915889 86.488 0.08 45.1503 1.01018
2647 50 58 -0.0740741 0.0959607 86.488 0.08 44.8333 0.995675
2648 43 45 -0.0227273 0.106573 86.488 0.08 44.5679 0.982857
2649 13 13 0 0.196116 86.488 0.08 44.3675 0.974244
2650 54 47 0.0693069 0.0992645 86.488 0.08 44.5614 0.976931
2651 64 51 0.113043 0.0926527 86.488 0.08 45.2313 0.98754
2659 40 51 -0.120879 0.10406 86.488 0.08 45.2421 0.998576
2660 47 51 -0.0408163 0.100931 86.488 0.08 45.0535 1.00099
2661 47 47 0 0.103142 86.488 0.08 44.9304 0.998788
2662 17 26 -0.209302 0.149121 86.488 0.08 44.6563 0.992991
2667 63 46 0.155963 0.0946105 86.488 0.08 44.1367 0.984787
2668 52 61 -0.079646 0.0937732 86.488 0.08 44.1812 0.98175
2669 56 51 0.046729 0.096568 86.488 0.08 44.3013 0.982323
2670 56 45 0.108911 0.0989118 86.488 0.08 44.4641 0.982892
2671 57 47 0.0961538 0.0976037 86.488 0.08 44.3946 0.983775
2674 61 44 0.161905 0.0963024 86.488 0.08 44.2321 0.985109
2676 42 59 -0.168317 0.0980841 86.488 0.08 44.1534 0.985679
2677 47 42 0.0561798 0.105832 86.488 0.08 44.342 0.984809
2678 3 3 0 0.408248 86.488 0.08 44.4299 0.984404
2679 58 48 0.0943396 0.0966954 86.488 0.08 44.4874 0.983968
2680 54 58 -0.0357143 0.0944308 86.488 0.08 44.6537 0.98571
2681 45 41 0.0465116 0.107716 86.488 0.08 44.7458 0.989218
2683 31 24 0.127273 0.133743 86.488 0.08 44.8604 0.992849
2684 51 39 0.133333 0.104468 86.488 0.08 44.8525 0.993992
2685 39 40 -0.0126582 0.1125 86.488 0.08 44.822 0.994173
2687 53 49 0.0392157 0.0989386 86.488 0.08 44.7633 0.994421
2688 48 37 0.129412 0.107553 86.488 0.08 44.7277 0.991803
2689 58 42 0.16 0.0987117 86.488 0.08 44.6503 0.986245
2690 31 38 -0.101449 0.119765 86.488 0.08 44.5599 0.981286
2691 52 49 0.029703 0.0994598 86.488 0.08 44.5292 0.98183
2692 60 59 0.00840336 0.0916666 86.488 0.08 44.474 0.985922
2693 45 42 0.0344828 0.107147 86.488 0.08 44.404 0.989819
2694 73 67 0.0428571 0.0844378 86.488 0.08 44.538 0.992155
2695 70 58 0.09375 0.0879991 86.488 0.08 44.7986 0.993289
2696 29 37 -0.121212 0.122184 86.488 0.08 45.0026 0.994307
2697 54 49 0.0485437 0.0984168 86.488 0.08 45.2268 0.998511
2698 54 48 0.0588235 0.0988433 86.488 0.08 45.4327 1.00495
2699 60 45 0.142857 0.0965891 86.488 0.08 45.5979 1.01191
2700 74 56 0.138462 0.086861 86.488 0.08 45.8305 1.01592
2701 55 57 -0.0178571 0.0944761 86.488 0.08 46.0222 1.01729
2702 73 57 0.123077 0.087039 86.488 0.08 46.1691 1.01869
2703 52 55 -0.0280374 0.0966356 86.488 0.08 46.4112 1.02208
2704 53 55 -0.0185185 0.0962085 86.488 0.08 46.625 1.02784
2705 53 36 0.191011 0.104048 86.488 0.08 46.818 1.03294
2706 65 63 0.015625 0.0883776 86.488 0.08 46.9329 1.03748
2707 36 31 0.0746269 0.121829 86.488 0.08 46.9452 1.04023
2709 23 37 -0.233333 0.125536 86.488 0.08 47.0429 1.04445
2710 9 15 -0.25 0.197642 86.488 0.08 46.9459 1.0454
2711 63 62 0.008 0.0894399 86.488 0.08 46.8434 1.04362
2712 65 55 0.0833333 0.0909696 86.488 0.08 46.6849 1.04106
2713 12 6 0.333333 0.222222 86.488 0.08 46.5968 1.03938
2714 56 46 0.0980392 0.0985378 86.488 0.08 46.5986 1.03854
2715 48 37 0.129412 0.107553 86.488 0.08 46.6646 1.03734
2716 61 61 0 0.0905357 86.488 0.08 46.6593 1.03634
2717 54 51 0.0285714 0.0975502 86.488 0.08 46.7509 1.03688
2718 64 57 0.0578512 0.0907568 86.488 0.08 46.754 1.03903
2719 57 45 0.117647 0.0983271 86.488 0.08 46.7499 1.04096
2720 50 47 0.0309278 0.101486 86.488 0.08 46.7629 1.04084
2721 56 47 0.0873786 0.0981561 86.488 0.08 46.7708 1.03844
2722 72 39 0.297297 0.0906242 86.488 0.08 46.7628 1.03609
2723 56 46 0.0980392 0.0985378 86.488 0.08 46.8118 1.03582
2724 62 44 0.169811 0.0957179 86.488 0.08 46.8615 1.03789
2725 57 60 -0.025641 0.0924196 86.488 0.08 46.9538 1.04006
2726 72 64 0.0588235 0.0856008 86.488 0.08 47.1278 1.04352
2727 51 47 0.0408163 0.100931 86.488 0.08 47.5114 1.04801
2728 54 47 0.0693069 0.0992645 86.488 0.08 47.9302 1.05262
2729 62 43 0.180952 0.095979 86.488 0.08 48.2905 1.06091
2730 19 16 0.0857143 0.168409 86.488 0.08 48.5034 1.0683
2763 55 37 0.195652 0.102242 86.488 0.08 43.7789 0.973587
2764 45 43 0.0227273 0.106573 86.488 0.08 44.7596 0.996184
2765 50 25 0.333333 0.108866 86.488 0.08 45.8708 1.01907
2766 57 43 0.14 0.0990152 86.488 0.08 46.2876 1.02984
2767 69 65 0.0298507 0.0863483 86.488 0.08 46.4107 1.02928
2768 54 58 -0.0357143 0.0944308 86.488 0.08 46.5288 1.02868
2769 56 41 0.154639 0.100313 86.488 0.08 39.5306 0.881925
2770 32 22 0.185185 0.133729 86.488 0.08 28.8768 0.644534
2959 28 29 -0.0175439 0.132433 86.488 0.08 35.9712 1.00757
2964 34 35 -0.0144928 0.120373 86.488 0.08 29.1959 0.814442
2966 43 45 -0.0227273 0.106573 86.488 0.08 32.5897 0.918506
2967 25 28 -0.0566038 0.13714 86.488 0.08 34.7525 0.988615
2968 67 45 0.196429 0.0926503 86.488 0.08 36.7449 1.04467
2970 33 34 -0.0149254 0.122156 86.488 0.08 38.4478 1.09172
2971 5 2 0.428571 0.341494 86.488 0.08 39.0318 1.10351
2973 25 28 -0.0566038 0.13714 86.488 0.08 39.6002 1.11652
2974 50 30 0.25 0.108253 86.488 0.08 40.0572 1.12295
2976 8 9 -0.0588235 0.242116 86.488 0.08 40.0018 1.1208
2981 1 2 -0.333333 0.544331 86.488 0.08 39.9451 1.11866
2983 43 40 0.0361446 0.109693 86.488 0.08 39.8675 1.11525
2984 93 87 0.0333333 0.0744942 86.488 0.08 39.7229 1.10985
2985 87 71 0.101266 0.0791468 86.488 0.08 39.6334 1.11263
2986 11 15 -0.153846 0.193781 86.488 0.08 39.5816 1.11554
2988 6 11 -0.294118 0.231808 86.488 0.08 39.546 1.11149
2989 80 82 -0.0123457 0.0785614 86.488 0.08 39.9721 1.11906
2990 22 27 -0.102041 0.142111 86.488 0.08 40.3789 1.13277
2995 81 89 -0.0470588 0.0766115 86.488 0.08 40.8312 1.14682
2996 10 9 0.0526316 0.229098 86.488 0.08 39.8677 1.11992
2997 46 58 -0.115385 0.0974031 86.488 0.08 22.7116 0.663236
2998 84 67 0.112583 0.0808615 86.488 0.08 24.505 0.717369
2999 91 72 0.116564 0.0777921 86.488 0.08 25.4786 0.751677
3000 26 30 -0.0714286 0.133289 86.488 0.08 25.7898 0.760931
3001 15 21 -0.166667 0.164336 86.488 0.08 25.9034 0.765649
3003 24 22 0.0434783 0.147303 86.488 0.08 26.0269 0.770088
3004 100 96 0.0204082 0.0714137 86.488 0.08 26.4907 0.779471
3005 69 63 0.0454545 0.0869489 86.488 0.08 28.3151 0.834958
3006 35 40 -0.0666667 0.115213 86.488 0.08 32.5789 0.968995
3007 101 76 0.141243 0.0744111 86.488 0.08 34.4067 1.02663
3008 40 33 0.0958904 0.116502 86.488 0.08 36.2989 1.06857
3009 31 19 0.24 0.137288 86.488 0.08 36.87 1.07784
3011 39 50 -0.123596 0.105187 86.488 0.08 38.3036 1.11681
3013 27 35 -0.129032 0.125938 86.488 0.08 39.0879 1.14522
3014 56 43 0.131313 0.0996335 86.488 0.08 39.4691 1.15999
3016 45 34 0.139241 0.111413 86.488 0.08 39.6531 1.16228
3017 25 25 0 0.141421 86.488 0.08 39.9536 1.17156
3018 34 40 -0.0810811 0.115865 86.488 0.08 40.4716 1.2012
3019 25 30 -0.0909091 0.134282 86.488 0.08 40.6368 1.20563
3020 42 46 -0.0454545 0.10649 86.488 0.08 40.6426 1.19512
3021 38 36 0.027027 0.116205 86.488 0.08 40.8155 1.19878
3022 5 14 -0.473684 0.202045 86.488 0.08 41.0694 1.20984
3024 18 22 -0.1 0.157321 86.488 0.08 41.5706 1.22949
3025 31 28 0.0508475 0.130021 86.488 0.08 41.8685 1.23697
3026 35 32 0.0447761 0.122047 86.488 0.08 42.3146 1.23939
3027 86 58 0.194444 0.0817428 86.488 0.08 42.5013 1.23993
3028 84 79 0.0306748 0.0782892 86.488 0.08 42.1973 1.23793
3029 34 28 0.0967742 0.126404 86.488 0.08 42.1085 1.23828
3030 66 84 -0.12 0.0810596 86.488 0.08 42.0222 1.23564
3035 96 90 0.0322581 0.0732854 86.488 0.08 40.0561 1.17633
3036 69 68 0.00729927 0.0854335 86.488 0.08 40.3837 1.18951
3037 13 17 -0.133333 0.180944 86.488 0.08 40.3637 1.19168
3038 95 76 0.111111 0.0759984 86.488 0.08 40.4135 1.18331
3039 20 26 -0.130435 0.146182 86.488 0.08 38.8786 1.13057
3043 90 83 0.0404624 0.0759663 86.488 0.08 39.8287 1.17034
3045 119 93 0.122642 0.0681618 86.488 0.08 40.4796 1.19349
