#run A_phys dA_stat
5713 3.65181 3.43838
5714 2.22785 2.81178
5717 6.76048 4.02819
5718 -2.23567 3.47121
5721 0.00495432 5.56977
5722 2.23701 3.45788
5723 5.12915 3.02754
5724 -4.89671 1.89817
5725 2.67399 1.9502
5726 0.00296806 3.33677
5727 4.53046 3.01217
5728 -1.66991 4.38651
5730 -1.29283 3.86996
5732 -1.05242 3.49312
5733 -1.93033 3.30549
5734 1.05917 3.48129
5735 -2.30868 5.06933
5736 -2.29606 5.04163
5737 0.00509549 8.10129
5739 0.004998 3.55369
5740 0.00497702 3.23044
5741 -0.852773 3.08343
5742 11.1411 0
5743 1.40094 2.77004
5744 1.12633 2.49483
5745 -1.98277 2.68906
5748 3.7747 4.35284
5751 -11.323 0
5752 3.4045 2.4171
5753 -11.3399 0
5754 3.79188 6.18387
5755 3.79728 6.19268
5756 0.00508903 2.33568
5761 -1.14317 2.55476
5762 5.22026 3.08132
5763 5.73262 3.50738
5764 2.28964 2.88976
5765 -1.03043 3.42013
5768 -3.32827 2.62714
5770 -3.74709 2.5014
5771 -407.522 -0
5773 -237.796 -67.5355
5778 28.9146 -76.7837
5779 0.00505827 2.54314
5781 0.00508017 2.85563
5783 3.26797 2.92493
5784 -1.26153 2.67023
5785 3.27498 2.07267
5805 9.06281 0
5809 -3.06429 2.50533
5810 9.23167 0
5811 -9.197 0
5815 1.60701 2.16849
5816 2.13215 2.48856
5818 -3.5361 2.18796
5819 2.60208 2.76315
5820 -9.57905 0
5821 -9.22143 0
5828 2.24223 2.11118
5829 -0.553296 2.2947
5830 -6.70751 2.48553
5831 0.00414362 6.58793
5832 3.08504 3.55755
5837 -1.15972 2.30946
5838 0.00415449 4.67059
5839 -2.3411 3.2114
5840 0.727125 2.59889
5841 0.55723 2.27633
5842 -9.39229 0
5843 9.38809 0
5844 9.35997 0
5852 -9.26909 0
5854 -1.8466 4.05471
5856 0.00409377 2.30116
5858 0.00409852 2.66024
5859 5.0003 2.16849
5860 6.0684 1.73306
5861 -3.14313 2.56979
5862 1.58316 2.69656
5863 0.456598 2.07068
5864 -1.90222 2.08843
5865 -0.620395 2.41353
5866 2.41687 2.56647
5868 2.33227 2.47664
5869 2.82517 2.5286
5870 2.88573 2.27094
5871 2.78205 2.49001
5872 4.833 2.95696
5873 -4.80515 2.94516
5874 -9.59334 0
5875 3.68768 2.45183
5877 1.15081 1.89712
5879 0.00425098 4.77906
5880 2.61174 2.77341
5881 -3.18009 3.67696
5882 3.6699 2.44001
5883 1.59 2.70821
5884 -1.90062 1.86637
5885 1.69167 2.28273
5886 -4.10971 2.31797
5887 -2.73498 2.45552
5888 -3.57132 2.20975
5889 0.953475 2.11196
5890 -0.785331 1.92725
5891 4.74825 2.05422
5892 -3.1631 2.31309
5893 0.622022 2.22323
5894 0.346574 1.49595
5895 0.51691 2.23118
5896 0.00426862 3.91828
5897 9.3656 0
5898 -1.48504 2.13666
5899 2.37636 1.87534
5901 -1.34641 2.04194
5902 1.0504 3.1192
5903 0.860583 2.82858
5904 0.00421396 2.36872
5912 67.7091 -115.945
5914 93.8204 -109.927
5915 -94.1828 -109.927
5917 45.0789 -134.939
5918 -102.016 -139.444
5919 -90.7012 -93.6105
5923 -45.4412 -134.939
5924 203.489 -176.384
5925 -81.6493 -126.21
5926 -0.181165 -108.866
5927 -174.756 -139.104
5931 26.9749 -104.941
5932 58.0103 -152.381
5933 -163.117 -118.059
5934 -244.586 -145.735
5935 -94.1828 -109.927
5936 -81.6493 -178.488
5937 -27.3372 -104.941
5938 135.599 -128.015
5939 -407.522 -0
5941 -0.181165 -117.589
5942 135.599 -156.785
5943 226.119 -79.8314
5944 135.599 -110.864
5945 -45.4412 -95.4167
5947 -185.336 -109.397
5948 -94.1828 -109.927
5949 -271.742 -123.95
5950 -45.4412 -134.939
5951 226.119 -112.899
5952 110.912 -118.162
5965 -0.181165 -203.67
5966 40.5529 -90.6276
5967 -0.181165 -203.67
5968 203.489 -124.722
5971 -203.851 -176.384
5974 -27.3372 -104.941
5975 -37.2121 -122.309
5976 -53.3126 -84.2108
5980 -407.522 -0
5985 -45.4412 -95.4167
5986 31.1527 -112.641
5987 -0.181165 -144.017
5988 -102.016 -98.6013
