#run A_phys dA_stat
5700 -0.0215311 4.88386
5702 -0.989444 2.1539
5703 -0.0206132 4.67564
5704 2.50954 2.69098
5705 -1.0498 2.17013
5706 0.467514 2.12398
5707 -1.14171 1.85503
5708 -2.58903 2.7317
5709 -1.90936 1.85039
5710 1.15817 2.33942
5711 -0.0207571 2.35414
5712 -9.07428 0
5713 0.581385 2.32351
5714 2.09697 1.75071
5717 -0.462752 2.02447
5718 -1.22556 1.91017
5721 6.34066 1.83885
5722 1.29578 2.43693
5723 3.09884 1.80102
5724 -4.71944 1.33632
5725 1.92959 1.38214
5726 1.508 1.61702
5727 2.69656 1.86374
5728 -6.93065 2.55872
5730 -1.0942 2.2619
5732 0.484015 2.19895
5733 1.04318 1.83199
5734 3.56536 2.21648
5735 -4.10204 3.25187
5736 -5.71615 3.39598
5737 4.70175 4.08986
5739 -2.54935 2.68982
5740 1.98748 1.8798
5741 -0.459113 2.00855
5742 -5.53083 3.28588
5743 2.61175 1.66837
5744 0.821932 1.96732
5745 1.01232 1.7778
5748 -0.0205905 2.49649
5751 -0.0205996 4.67256
5752 2.09486 1.63921
5753 -5.635 3.34776
5754 -0.0206545 4.68502
5755 3.10722 3.6118
5756 -1.36548 1.57478
5761 -2.9609 1.6723
5762 3.53231 2.19594
5763 3.52348 2.19044
5764 6.42628 1.57649
5765 -3.14317 1.92727
5768 0.758514 1.90182
5770 1.30479 2.45386
5771 -304.37 -0
5773 -106.093 -45.1808
5778 36.1425 -46.203
5779 -1.89699 1.8384
5781 1.15659 1.65197
5783 2.67185 2.41373
5784 -1.76357 1.77986
5785 0.66982 1.4701
5805 7.46947 0
5806 -0.0165909 5.32209
5809 -0.386358 1.69026
5810 1.50601 3.33627
5811 -7.58915 0
5815 -0.0165172 1.52953
5816 1.99398 1.6912
5818 -3.25772 1.44318
5819 2.29477 1.82227
5820 -7.92144 0
5821 -0.0167339 5.36797
5828 0.705837 1.13795
5829 -1.90311 1.40793
5830 -4.31998 2.14667
5831 -3.86061 3.32872
5832 -0.0168123 2.20172
5837 0.387324 1.75966
5838 -4.64099 2.75722
5839 -0.472371 1.87404
5840 -0.721933 1.64616
5841 0.500157 1.41342
5842 7.73161 0
5844 -0.0170211 3.86087
5852 -7.63879 0
5854 -0.0168341 2.415
5856 -0.963158 1.87809
5858 -0.0167288 1.78877
5859 3.80857 1.3525
5860 1.67033 1.57983
5861 -0.725264 1.65375
5862 0.693025 1.65878
5863 1.36592 1.32313
5864 -0.330513 1.565
5865 1.38601 1.61777
5866 0.796941 1.71411
5868 -0.795785 1.34316
5869 0.460865 1.97076
5870 0.366986 1.76137
5871 2.42642 1.59508
5872 2.63759 2.5033
5873 -1.60581 2.00906
5874 2.62131 3.04698
5875 0.858578 1.84668
5877 1.0336 1.42626
5879 2.61097 2.14605
5880 -0.0174036 1.97381
5881 -0.733867 2.3665
5882 0.856353 1.5039
5883 -0.998637 1.94727
5884 -0.999368 1.37793
5885 -0.360425 1.64357
5886 -2.65489 1.7583
5887 -0.361131 1.64679
5888 -2.37785 1.67838
5889 0.766498 1.74379
5890 -0.955117 1.55185
5891 0.635044 1.59224
5892 -2.62688 1.9058
5893 -0.382407 1.10173
5894 0.818535 1.046
5895 -0.591264 1.51363
5896 -0.735139 2.3706
5897 7.70572 0
5898 -0.822157 1.43728
5899 1.82482 1.30494
5900 -2.63788 4.27935
5901 -0.0171974 1.37916
5902 -2.1357 2.25339
5903 -0.0171322 1.94303
5904 0.851036 1.83046
5912 -0.532274 1.99107
5914 -0.387314 1.69444
5915 -0.0172913 1.60121
5917 -1.83756 2.12854
5918 -1.14874 2.09474
5919 1.57379 1.55918
5923 -0.0187226 2.1234
5924 1.70221 3.77091
5925 3.27306 2.19124
5926 -0.0186623 1.80502
5927 0.742997 2.51502
5931 2.711 1.55306
5932 -2.27351 3.08593
5933 -82.521 -62.5701
5934 0.67241 -88.0582
5935 0.67241 -81.526
5936 0.67241 -96.4631
5937 38.8028 -75.6625
5938 -5.62985 2.36506
5939 4.58452 3.9879
5941 2.22637 2.17485
5942 -2.40949 2.54227
5943 -1.34524 1.6705
5944 -4.86732 1.86102
5945 0.743223 1.77893
5947 2.06383 2.01607
5948 2.74137 1.83974
5949 5.85676 2.17563
5950 -0.0180361 2.58744
5951 -0.443295 1.85204
5952 0.523692 2.09293
5965 2.34421 2.72489
5966 0.249715 1.37872
5967 3.07993 2.46684
5968 -1.6943 1.96259
5971 5.23009 1.94284
5974 0.476578 1.34679
5975 0.660405 2.23545
5976 0.240926 1.3852
5979 -7.49772 0
5980 -1.08604 2.80072
5985 1.18853 1.32427
5986 -1.37265 1.56379
5987 -0.340811 1.55413
5988 2.67539 1.39521
5989 2.47965 1.66411
5990 0.775363 1.21369
5991 -2.92494 1.36886
5994 2.05313 1.55675
5995 -0.0166958 2.67787
5996 -3.03907 2.18995
5997 -0.412816 1.7247
5998 1.48426 1.47048
5999 3.19288 1.47646
