#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
5465 3 1 0.5 0.433013 80.795 0.097 36.6689 2.60922
5466 2 1 0.333333 0.544331 80.795 0.097 36.5997 2.60131
5467 6 1 0.714286 0.26452 80.795 0.097 36.5268 2.59465
5468 6 5 0.0909091 0.300263 80.795 0.097 36.2814 2.58098
5469 11 3 0.571429 0.219328 80.795 0.097 36.2257 2.38524
5470 2 7 -0.555556 0.27716 80.795 0.097 36.1081 2.59202
5471 7 7 0 0.267261 80.795 0.097 36.0642 2.39663
5472 5 7 -0.166667 0.284638 80.795 0.097 35.856 2.34226
5476 7 8 -0.0666667 0.257624 80.795 0.097 35.7769 2.18191
5477 10 4 0.428571 0.241473 80.795 0.097 35.8556 2.553
5478 4 0 1 0 80.795 0.097 35.9635 2.21346
5479 0 3 -1 0 80.795 0.097 35.884 2.21265
5480 6 6 0 0.288675 80.795 0.097 35.7587 2.54754
5481 9 3 0.5 0.25 80.795 0.097 35.5631 2.42795
5482 2 0 1 0 80.795 0.097 35.4594 2.52764
5483 7 11 -0.222222 0.229809 80.795 0.097 34.6498 2.33188
5484 8 7 0.0666667 0.257624 80.795 0.097 32.8233 2.26699
5485 4 4 0 0.353553 80.795 0.097 31.7087 2.26644
5486 5 2 0.428571 0.341494 80.795 0.097 -1 -1
5494 1 3 -0.5 0.433013 80.795 0.097 35.0422 2.51407
5495 6 5 0.0909091 0.300263 80.795 0.097 35.2327 2.42846
5496 1 0 1 0 80.795 0.097 35.2562 2.59495
5497 0 4 -1 0 80.795 0.097 35.5852 2.60124
5499 2 1 0.333333 0.544331 80.795 0.097 35.6504 2.12123
5501 0 3 -1 0 80.795 0.097 35.8447 2.58851
5502 3 9 -0.5 0.25 80.795 0.097 35.7034 2.47884
5503 4 6 -0.2 0.309839 80.795 0.097 38.635 2.78822
5504 2 3 -0.2 0.438178 80.795 0.097 46.5852 3.91385
5505 8 4 0.333333 0.272166 80.795 0.097 51.0978 3.92677
5506 5 5 0 0.316228 80.795 0.097 34.6726 2.47049
5507 7 9 -0.125 0.248039 80.795 0.097 34.939 2.40943
5508 9 11 -0.1 0.222486 80.795 0.097 35.2261 2.45105
5511 9 7 0.125 0.248039 80.795 0.097 35.2786 2.44966
5512 12 7 0.263158 0.221329 80.795 0.097 35.5782 2.40764
5513 9 9 0 0.235702 80.795 0.097 36.6492 2.52006
5514 4 6 -0.2 0.309839 80.795 0.097 36.4859 2.20287
5515 5 6 -0.0909091 0.300263 80.795 0.097 36.474 2.57844
5517 2 2 0 0.5 80.795 0.097 36.3967 2.57105
5518 6 2 0.5 0.306186 80.795 0.097 36.3696 2.39836
5519 8 6 0.142857 0.26452 80.795 0.097 -1 -1
5523 2 8 -0.6 0.252982 80.795 0.097 -1 -1
5524 5 7 -0.166667 0.284638 80.795 0.097 35.6292 2.30313
5525 7 3 0.4 0.289828 80.795 0.097 35.5652 2.3886
5526 4 8 -0.333333 0.272166 80.795 0.097 35.4586 2.50966
5527 6 3 0.333333 0.31427 80.795 0.097 35.6057 2.51958
5529 7 6 0.0769231 0.276528 80.795 0.097 35.8834 2.2714
5531 2 4 -0.333333 0.3849 80.795 0.097 36.3876 2.34233
5532 1 3 -0.5 0.433013 80.795 0.097 -1 -1
5533 6 0 1 0 80.795 0.097 -1 -1
5537 4 6 -0.2 0.309839 80.795 0.097 32.094 2.16478
5538 6 2 0.5 0.306186 80.795 0.097 32.5879 2.01846
5539 10 6 0.25 0.242061 80.795 0.097 33.6485 2.32571
5541 6 5 0.0909091 0.300263 80.795 0.097 34.0307 2.19838
5543 3 3 0 0.408248 80.795 0.097 34.2955 2.24277
5544 8 4 0.333333 0.272166 80.795 0.097 34.3782 2.45761
5545 3 4 -0.142857 0.374088 80.795 0.097 34.2576 2.44359
5548 4 4 0 0.353553 80.795 0.097 35.0834 2.35096
5549 0 1 -1 0 80.795 0.097 35.2713 2.52708
5550 4 3 0.142857 0.374088 80.795 0.097 35.0967 2.55167
5571 1 2 -0.333333 0.544331 80.795 0.097 39.9621 2.8265
5572 2 6 -0.5 0.306186 80.795 0.097 38.7676 2.60927
5573 8 9 -0.0588235 0.242116 80.795 0.097 38.7804 2.3318
5574 8 7 0.0666667 0.257624 80.795 0.097 37.9953 2.4036
5575 5 7 -0.166667 0.284638 80.795 0.097 37.6231 2.6589
5576 13 9 0.181818 0.209647 80.795 0.097 -1 -1
5577 9 4 0.384615 0.256015 80.795 0.097 -1 -1
5578 6 8 -0.142857 0.26452 80.795 0.097 -1 -1
5579 2 7 -0.555556 0.27716 80.795 0.097 -1 -1
5580 2 2 0 0.5 80.795 0.097 -1 -1
5581 1 1 0 0.707107 80.795 0.097 -1 -1
5582 3 2 0.2 0.438178 80.795 0.097 -1 -1
5583 0 1 -1 0 80.795 0.097 37.318 2.66563
5584 6 5 0.0909091 0.300263 80.795 0.097 37.2494 2.65844
5586 4 4 0 0.353553 80.795 0.097 37.0625 2.63045
5589 2 0 1 0 80.795 0.097 36.5811 2.61248
5592 4 4 0 0.353553 80.795 0.097 36.5292 2.61233
5593 2 0 1 0 80.795 0.097 36.5092 2.61227
5596 3 4 -0.142857 0.374088 80.795 0.097 36.4628 2.41836
5597 3 9 -0.5 0.25 80.795 0.097 36.4129 2.38443
5598 6 7 -0.0769231 0.276528 80.795 0.097 35.957 2.57842
5599 5 5 0 0.316228 80.795 0.097 35.4 2.53547
5600 3 5 -0.25 0.342327 80.795 0.097 34.4822 2.46466
5601 2 1 0.333333 0.544331 80.795 0.097 34.0635 1.98437
5602 9 12 -0.142857 0.21598 80.795 0.097 33.5625 2.22445
5603 7 2 0.555556 0.27716 80.795 0.097 32.4113 2.3109
5604 2 6 -0.5 0.306186 80.795 0.097 31.6572 2.25733
5605 4 3 0.142857 0.374088 80.795 0.097 32.819 2.39405
