#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
3762 10 7 0.176471 0.238729 86.185 0.163 46.2763 1.45147
3763 10 8 0.111111 0.234243 86.185 0.163 46.2945 1.50473
3764 8 3 0.454545 0.268563 86.185 0.163 46.3554 1.36057
3765 8 7 0.0666667 0.257624 86.185 0.163 46.4414 1.49177
3766 8 11 -0.157895 0.226538 86.185 0.163 46.5656 1.46288
3767 9 5 0.285714 0.25612 86.185 0.163 43.7334 1.39016
3784 1 5 -0.666667 0.30429 86.185 0.163 51.355 1.50886
3786 1 1 0 0.707107 86.185 0.163 51.1102 1.64561
3787 4 3 0.142857 0.374088 86.185 0.163 50.7995 1.23753
3788 7 4 0.272727 0.290081 86.185 0.163 50.2835 1.46825
3789 6 5 0.0909091 0.300263 86.185 0.163 49.1106 1.59198
3790 1 1 0 0.707107 86.185 0.163 48.629 1.11655
3791 4 2 0.333333 0.3849 86.185 0.163 48.5547 1.58211
3795 1 0 1 0 86.185 0.163 48.8715 1.60711
3796 0 1 -1 0 86.185 0.163 39.8814 1.33201
3810 3 4 -0.142857 0.374088 86.185 0.163 51.1572 1.55928
3811 4 3 0.142857 0.374088 86.185 0.163 50.7781 1.54057
3812 7 3 0.4 0.289828 86.185 0.163 50.4012 1.46878
3813 1 4 -0.6 0.357771 86.185 0.163 50.3858 1.63055
3815 1 0 1 0 86.185 0.163 51.0066 1.61632
3822 2 2 0 0.5 86.185 0.163 50.7267 1.60249
3823 3 5 -0.25 0.342327 86.185 0.163 50.9174 1.61306
3824 3 3 0 0.408248 86.185 0.163 50.9894 1.61697
3825 8 7 0.0666667 0.257624 86.185 0.163 50.7423 1.44157
3826 3 7 -0.4 0.289828 86.185 0.163 50.2368 1.59931
3827 7 4 0.272727 0.290081 86.185 0.163 49.6238 1.44611
3828 8 5 0.230769 0.269864 86.185 0.163 49.121 1.5093
3829 3 4 -0.142857 0.374088 86.185 0.163 48.8374 1.56386
3830 6 10 -0.25 0.242061 86.185 0.163 48.8203 1.51333
3832 7 6 0.0769231 0.276528 86.185 0.163 48.8078 1.43707
3833 7 3 0.4 0.289828 86.185 0.163 48.793 1.56148
3835 4 8 -0.333333 0.272166 86.185 0.163 48.8538 1.46027
3836 4 6 -0.2 0.309839 86.185 0.163 48.9962 1.46841
3837 7 3 0.4 0.289828 86.185 0.163 49.0398 1.38869
3838 3 4 -0.142857 0.374088 86.185 0.163 49.139 1.67719
