#run A_phys dA_stat
3758 -0.32459 1.24646
3759 -0.374774 1.33992
3761 0.967471 2.1241
3762 0.629528 1.001
3763 0.208747 1.00995
3764 2.41889 1.21047
3765 -0.692106 1.04329
3766 -0.966297 0.944783
3767 -0.00217625 1.49147
3782 4.37039 0
3784 -3.15478 1.16761
3786 -0.00185086 3.1071
3787 1.1029 1.51276
3788 0.403695 1.33957
3789 1.24615 1.32749
3790 -0.00194294 3.26166
3791 1.5394 1.4532
3792 -4.61104 0
3795 4.59141 0
3796 -5.62023 0
3810 -0.4008 1.3177
3811 0.489455 1.46483
3812 2.00772 1.18734
3813 -1.11196 1.52006
3815 4.40125 0
3822 -1.4788 2.41183
3823 -0.88398 1.36658
3824 -0.342529 1.22464
3825 1.10427 1.071
3826 -1.03473 1.20782
3827 1.69319 1.04759
3828 0.569287 1.13346
3829 -0.001936 1.45345
3830 -1.21189 1.01763
3832 -0.00193723 1.32766
3833 1.83295 1.3295
3835 -1.3533 1.06507
3836 -1.25194 1.32955
3837 2.74434 0.945445
3838 -0.915866 1.41587
3839 0.759234 1.29992
3840 1.87752 1.00882
3841 2.53262 1.26445
3842 -0.305476 1.17306
3843 -1.51817 1.23802
3844 0.502515 1.50391
3846 -0.00190034 1.42668
3847 0.297441 1.15673
3848 0.405024 1.34398
3849 -0.00189244 1.00462
3850 0.264723 1.09745
3851 -0.272138 1.11215
3852 -0.792218 0.95428
3853 -1.64631 1.34252
3854 -2.00153 1.33084
3855 -0.603434 1.26735
3856 -0.00256221 1.29688
3857 -1.27721 2.79234
3858 -0.00308257 2.31424
3859 -1.24582 1.78267
3860 -1.20804 3.15409
3861 -0.00384785 3.22974
3864 -0.00209638 1.43673
3866 1.10504 1.29461
3868 1.27352 1.35665
3869 0.519455 1.09928
3878 2.63964 1.57508
3880 -0.00187213 1.0476
3881 -0.00188017 1.82228
3882 1.22732 1.30743
3883 -0.649877 1.1998
3884 1.13947 1.10515
3885 1.52901 1.4434
3889 -1.31826 1.39998
3890 -0.637444 1.00706
3923 1.93672 1.54474
3924 -4.50598 0
3926 0.409719 0.961352
3927 3.17499 0.918407
3928 -1.26384 1.34218
3929 -0.358573 1.282
3930 0.661389 1.73705
3931 -0.775252 1.32066
3932 1.10744 0.987547
3933 1.16207 1.12707
3934 3.3209 1.23055
3935 -2.32937 1.16371
3936 -1.36938 1.07773
3937 0.463237 1.035
3938 1.54939 1.79134
3939 -0.00195727 1.46942
3940 -0.360389 1.2885
3941 0.220009 1.01605
3942 1.16373 1.5962
3944 1.27031 1.35324
3945 -1.5576 2.54034
3946 -0.58548 1.15787
3947 -2.97392 1.08621
3948 -1.55934 1.13734
3951 -4.67648 0
3952 0.220666 1.01908
3954 1.17204 1.13674
3955 1.74914 1.08221
3956 -0.519586 1.54325
3957 1.00768 0.945255
3959 -1.02771 1.06078
3960 -0.00193891 1.23024
3961 1.34835 1.06422
3962 -0.00193096 2.29212
3963 -0.655734 1.71207
3964 0.45605 1.01894
3965 4.58052 0
3966 -0.353679 1.2645
3967 -4.54054 0
3968 0.636808 1.67249
3970 -0.165115 0.847734
3972 -1.66766 1.02948
3973 0.339631 1.22765
3974 1.10968 1.52205
3975 -0.744099 1.26759
3976 -2.24005 1.37059
3977 -1.02743 1.1993
3978 -0.886196 1.93748
3980 -0.00184408 2.18899
3981 -4.37041 0
3983 1.45468 2.37848
3985 -1.19172 1.2656
3986 -0.00184553 3.09814
3996 -1.12413 1.53669
3998 -0.00192196 2.28144
4023 -0.00195934 3.28919
4024 4.6527 0
4025 4.65918 0
4027 1.55466 2.54196
4028 -1.58483 1.29238
4029 1.5551 1.27134
4030 1.55301 2.53926
4031 -2.32842 1.42466
4032 -1.53881 2.5097
4034 -1.54361 2.51752
4035 -0.925364 2.02311
4036 -1.53971 2.51117
4037 0.919491 2.01876
4038 0.918654 2.01692
4043 -1.53389 2.50167
4044 -1.83778 1.3302
4046 -0.00192596 3.23316
4048 -260.789 -0
4051 118.7 -70.0677
4052 -86.8563 -100.42
4053 20.179 -72.1458
4054 87.076 -71.0078
4055 0.109895 -130.449
4056 87.076 -142.015
4057 111.924 -89.0953
4058 0.109895 -82.5035
4059 1.92328 1.53402
4060 -0.00189053 1.41932
4061 -0.00188956 1.83139
4062 -2.24107 1.37121
4063 1.11355 1.52736
4064 0.628997 1.65197
4065 -0.00183613 1.37848
4066 -4.3439 0
4067 -0.00181624 2.15595
4068 0.390983 1.29739
4069 0.617041 1.62057
4070 4.33442 0
4071 2.89404 1.32178
4072 -0.335705 1.20024
4073 -0.00182182 3.05833
4074 0.616362 1.14466
4075 1.84063 1.46809
4076 -0.620386 1.61978
4077 2.17722 1.33439
4078 0.971289 1.00636
4079 2.94615 1.34557
4080 0.493749 1.47768
4081 -4.48841 0
4082 -1.49 1.71834
4083 0.886135 1.37569
4084 -2.18142 1.33471
4085 1.23357 1.10743
4086 1.44523 1.67092
4087 -1.45567 2.37411
4088 0.868826 1.90752
4089 -0.867411 1.89641
4091 -4.25829 0
4092 -4.23256 0
4093 -1.40642 2.29378
4094 -0.00178605 2.99829
4095 2.55274 1.52323
4096 -1.43008 2.33236
4097 -1.44509 2.35685
4098 4.34045 0
4099 -0.00183333 1.53883
4100 -1.45435 1.36944
4101 -0.626065 1.63461
4102 -1.45587 1.06187
4103 4.34422 0
4104 1.44772 1.6738
4105 -1.45144 1.36671
4106 -0.00183264 3.0765
4107 -1.45713 2.37648
4114 -0.00195119 1.46486
4115 -1.54295 1.7794
4116 -0.00194536 2.30922
4117 -0.00194244 1.33122
4118 4.60099 0
4119 2.92176 1.06857
4120 1.83042 1.32767
4121 1.05274 1.23333
4122 -0.00192157 3.22579
4155 -4.62556 0
4156 -0.632014 1.65014
4159 -4.38154 0
4160 -2.16325 1.87186
4164 0.871188 1.9127
4165 -1.4706 1.38475
4167 -2.21963 1.92064
4168 -0.00189881 1.59379
4169 -4.50188 0
4170 0.898686 1.97308
4171 1.49951 1.41554
4172 4.50409 0
4173 -3.00733 1.37178
4175 -0.00189936 3.1885
4176 1.50127 2.45467
4178 -4.51162 0
4179 2.25313 1.95291
4180 -0.00189985 1.84136
4181 -0.00189996 1.84147
4182 -0.00190006 2.25545
4186 -4.51343 0
4187 -2.50843 1.25047
4188 1.5104 1.74627
4190 -0.00194207 2.30531
4192 4.7002 0
4194 2.25667 1.95598
4195 -0.747749 1.27381
4196 2.38229 1.0348
4197 -3.29754 1.02761
4198 -0.00187606 0.873484
4199 2.04455 1.20912
4200 -0.00190038 1.59511
4201 0.403374 1.3385
4202 4.43464 0
4203 -0.63287 0.953999
4204 -0.886249 1.93759
4214 -0.88692 1.37113
4215 0.884375 1.94166
4216 2.65759 1.58579
4217 -4.43507 0
4218 -0.00186816 3.13613
4219 -1.48076 1.70767
4220 1.97219 1.57302
4223 -0.780606 1.44115
4224 2.97322 1.29148
4230 -5.19017 0
4231 -0.00209325 1.11122
4233 0.78687 1.34724
4234 -1.98616 1.58106
4236 4.49847 0
4251 -0.711874 1.01864
4252 -2.0176 0.957602
4253 1.34094 1.05837
4254 1.05179 0.871315
4256 -0.548024 0.903603
4257 0.348032 1.25802
4258 -0.653641 1.70661
4260 4.48273 0
4261 3.06334 1.3991
4262 -0.920364 2.01218
4263 1.05603 1.23719
4264 0.913341 2.00525
4265 -0.27005 1.10362
4266 3.2463 1.2029
4273 4.40728 0
4274 0.631334 1.17246
4275 -0.89818 1.13373
4284 0.902358 1.98114
4285 1.50493 1.42066
4286 0.642984 1.68871
4288 -2.9945 1.36593
4289 2.34899 0.913675
4290 -1.47026 1.19895
4292 -0.00183364 1.77718
4293 -1.44936 2.36381
4297 2.96052 0.956109
4298 -0.8974 1.96197
4299 -0.00194673 1.88679
4300 2.08398 1.66219
4302 5.00836 0
4303 0.436304 1.44777
4304 0.954295 1.48151
4305 -4.76865 0
4307 -0.00198141 1.2572
4308 0.93624 1.45348
4309 4.67561 0
4310 2.33236 2.02159
4311 0.929011 2.03966
4315 1.53853 1.77879
4316 -4.61811 0
4320 -0.691394 1.80517
4321 4.83859 0
4323 -0.981252 2.1453
4324 1.62573 1.5347
4328 -0.374632 1.33942
4329 0.479311 1.07091
4330 -0.370566 1.32488
4331 4.76619 0
4332 4.75431 0
4333 0.525114 1.57155
4334 2.02741 1.61707
4335 -0.001992 3.34402
4339 0.976525 2.14397
4341 2.44898 2.12267
4343 0.97128 2.13246
4344 -4.89234 0
4354 -0.379972 1.35851
4355 -0.00205762 1.15139
4356 -0.983959 1.242
4357 -0.499781 1.10728
4359 3.48952 1.00939
4360 -0.00212316 1.34714
4361 -0.00210495 1.24933
4363 -0.984667 1.2429
4364 -0.00206331 1.30917
4365 0.541149 1.61953
4367 4.86408 0
4368 -1.62627 1.08281
4370 -0.00205147 1.54014
4371 0.606487 1.20753
4372 -0.480676 1.06495
4374 -1.62653 1.53158
4375 -0.54499 1.61871
4376 -1.96212 1.4202
4378 -0.872267 1.17719
4379 -1.23085 1.18976
4471 -0.00343408 5.76489
4474 -0.00312675 5.24897
4475 -0.00312371 3.70796
4476 130.559 -112.973
4478 -86.8563 -81.9926
4479 -76.6251 -60.4784
4482 104.469 -75.6158
4483 261.009 -0
4486 -173.823 -79.3889
4487 -186.246 -69.0129
4488 0.109895 -184.483
4490 52.2896 -114.32
4491 -2.72809 1.81394
4492 -0.00299992 5.03604
4493 1.42101 3.11984
4494 2.37972 2.24647
4495 -0.00299567 2.51446
4497 -4.2426 2.52802
4498 -7.05141 0
4503 -3.90668 1.94752
4507 3.28269 1.60781
4510 2.35261 2.72
4512 0.703466 1.57173
4514 -0.420036 1.71657
4522 -1.64289 1.91771
4523 -2.20876 1.25465
4524 0.544522 1.96826
4526 2.15816 1.4104
4540 2.3157 2.18603
4543 -2.2867 3.72945
4547 -0.776879 2.30746
4549 3.03866 1.3993
4552 2.69807 1.66933
4554 -0.559433 2.00013
4556 0.79604 1.68459
4557 4.30769 1.81755
4559 -2.40886 1.60388
4560 -0.00299637 2.90412
4562 -2.35625 2.2187
4569 1.50409 1.29821
4570 0.70903 1.58416
4571 1.84285 1.32334
4572 0.781698 2.33944
4573 2.70482 1.80241
4574 3.20689 1.89651
4575 0.469116 1.82436
4576 0.391577 1.18187
4577 -0.313201 1.48624
4578 -7.59589 0
4579 0.828207 1.43104
4580 -0.00305021 1.2419
4581 -0.858235 1.41509
4582 0.242805 1.32292
4583 -2.81166 1.14075
4585 2.84978 2.06704
4586 -1.42956 2.21001
4587 3.2396 1.91586
