#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
4099 4 4 0 0.353553 82.334 0.07 59.9427 1.94819
4100 3 6 -0.333333 0.31427 82.334 0.07 59.873 2.07845
4101 3 4 -0.142857 0.374088 82.334 0.07 59.708 1.9227
4102 5 10 -0.333333 0.243432 82.334 0.07 59.8104 2.00871
4103 3 0 1 0 82.334 0.07 60.0312 2.08306
4104 4 2 0.333333 0.3849 82.334 0.07 59.995 2.08238
4105 3 6 -0.333333 0.31427 82.334 0.07 59.9928 2.07859
4106 1 1 0 0.707107 82.334 0.07 59.9654 2.07551
4107 1 2 -0.333333 0.544331 82.334 0.07 59.7586 2.06984
4114 5 5 0 0.316228 82.334 0.07 56.3218 2.02391
4115 2 4 -0.333333 0.3849 82.334 0.07 56.4348 2.02515
4116 2 2 0 0.5 82.334 0.07 56.4907 1.75439
4117 6 6 0 0.288675 82.334 0.07 56.5757 2.0267
4118 4 0 1 0 82.334 0.07 56.681 2.02785
4119 9 2 0.636364 0.232583 82.334 0.07 56.7865 2.02901
4120 7 3 0.4 0.289828 82.334 0.07 56.9538 2.03085
4121 8 5 0.230769 0.269864 82.334 0.07 57.0869 1.86948
4122 1 1 0 0.707107 82.334 0.07 57.1901 2.03344
4155 0 1 -1 0 82.334 0.07 56.4275 2.05183
4156 3 4 -0.142857 0.374088 82.334 0.07 59.146 2.05953
4159 0 2 -1 0 82.334 0.07 59.5701 2.07192
4160 1 3 -0.5 0.433013 82.334 0.07 60.3532 2.08746
4164 3 2 0.2 0.438178 82.334 0.07 59.7688 2.07932
4165 3 6 -0.333333 0.31427 82.334 0.07 59.2112 2.06477
4167 1 3 -0.5 0.433013 82.334 0.07 58.8204 2.05456
4168 4 4 0 0.353553 82.334 0.07 57.8757 1.90786
4169 0 3 -1 0 82.334 0.07 57.9777 2.03193
4170 3 2 0.2 0.438178 82.334 0.07 57.94 2.02719
4171 6 3 0.333333 0.31427 82.334 0.07 57.9231 1.90939
4172 3 0 1 0 82.334 0.07 57.9005 2.02223
4173 1 5 -0.666667 0.30429 82.334 0.07 57.8727 1.64986
4175 1 1 0 0.707107 82.334 0.07 57.8589 2.01547
4176 2 1 0.333333 0.544331 82.334 0.07 57.8551 2.01392
