#run A_phys dA_stat
2033 18.9341 -15.6905
2035 -6.28828 -13.5911
2042 0.475838 -4.52591
2046 9.49004 -10.2685
2131 0.546161 0.32064
2141 0.343076 0.171632
2143 0.0186773 0.269535
2146 -0.00135927 0.158636
2164 0.121932 0.0829391
2165 0.152745 0.145123
2168 0.240685 0.0723386
2169 0.694023 0.685856
2170 0.225029 0.0771723
2171 0.072632 0.151842
2172 0.116901 0.0810455
2173 0.112576 0.100989
2174 0.263913 0.086509
2175 0.139229 0.0800149
2176 0.17213 0.141511
2199 0.186536 0.0991865
2200 0.00378687 0.0815098
2201 0.109768 0.144902
2203 0.131299 0.0855627
2204 0.144629 0.0840955
2206 0.209948 0.0968556
2208 0.111664 0.141115
2209 0.202071 0.0991071
2210 0.148017 0.0881491
2211 0.462945 0.399787
2212 0.281654 0.0745471
2213 0.29805 0.0823591
2214 0.199841 0.0818569
2215 0.23443 0.122859
2216 0.167265 0.0754964
2217 0.103022 0.079581
2218 -0.297763 0.367031
2219 0.279589 0.0720696
2220 0.481258 0.132366
2221 0.163634 0.0889027
2222 0.101506 0.0855511
2223 0.328506 0.0965548
2224 0.195257 0.0842638
2225 0.272064 0.112969
2226 0.0706412 0.0935459
2227 0.124935 0.322802
2228 0.141264 0.0675247
2229 0.194083 0.0684106
2230 0.0577381 0.093436
2231 0.209115 0.0899954
2232 0.134643 0.0876743
2233 0.190603 0.0917267
2234 0.155875 0.0864451
2235 0.362726 0.129373
2236 0.184219 0.0868205
2237 0.0578512 0.0771451
2238 0.489897 0.0950931
2239 0.168641 0.0865312
2240 0.0893379 0.108656
2241 0.264771 0.093761
2242 0.187262 0.0921282
2243 -0.106852 0.166333
2244 0.20882 0.0827916
2245 0.223841 0.0989335
2246 0.239951 0.0851528
2247 0.0993733 0.228813
2248 -0.0510764 0.125361
2250 0.283207 0.103768
2251 0.185868 0.433942
2252 0.104995 0.0838308
2253 0.17941 0.0903844
2254 0.123927 0.0924537
2255 0.125763 0.0867809
2256 0.14544 0.0847166
2257 0.0508431 0.0932252
2258 0.0981981 0.0803516
2259 0.194586 0.0810947
2260 0.10776 0.141497
2275 0.339483 0.168318
2276 0.0234575 0.105596
2302 -0.849847 0.532443
2303 0.214176 0.140942
2304 0.431363 0.133324
2305 0.388737 0.186927
2306 0.0729631 0.331978
2307 0.231596 0.173681
2309 0.150517 0.132134
2310 0.269615 0.252617
2313 0.187464 0.116876
2314 0.212541 0.115254
2316 0.21055 0.0944434
2318 0.161025 0.0899004
2319 0.347396 0.0951714
2320 0.0590585 0.23265
2321 0.166952 0.104504
2322 0.109644 0.106672
2323 0.0474915 0.119643
