#run A_phys dA_stat
3762 -0.0092081 1.36981
3763 -0.973118 0.996806
3764 -0.00921026 1.76884
3765 1.12859 0.956935
3766 -0.571898 0.891894
3767 -0.79443 1.33966
3782 3.90392 0
3783 -3.92114 0
3784 -0.271806 1.0179
3786 3.92465 0
3787 1.31054 1.52299
3788 -0.00848597 1.62974
3789 -1.75961 1.39517
3790 -2.07233 1.78709
3791 1.87148 1.11094
3792 4.11491 0
3795 4.10146 0
3796 -5.04077 0
3810 0.552764 1.03898
3811 -1.3283 1.2444
3812 0.783124 1.73417
3813 1.97797 1.72029
3815 3.93215 0
3822 -1.3298 2.15779
3823 -0.704971 0.94233
3824 0.557024 1.48066
3825 -1.08905 1.14939
3826 -0.0084975 1.15396
3827 -0.0085962 0.904239
3828 -1.91893 0.934757
3829 -1.03693 1.4079
3830 -1.24298 0.877572
3832 1.91187 0.93984
3833 -0.594938 1.53507
3835 3.27907 0.779772
3836 -1.37598 1.11637
3837 -0.00870387 1.2948
3838 2.036 1.25211
3839 2.54548 0.797537
3840 1.62499 1.18371
3841 0.80779 1.26487
3842 -0.590768 1.07785
3843 -0.686859 1.15826
3844 0.571567 1.51932
3846 -0.00858594 1.07948
3847 -0.00854196 1.27072
3848 0.992715 1.37099
3849 -0.510588 0.996224
3850 -2.44492 1.02723
3851 1.36076 1.00013
3852 -0.00902449 1.00064
3853 0.874164 1.3688
3854 -1.86285 1.34263
3855 -0.384312 1.3444
3856 -0.0116483 1.2253
3857 -1.15907 2.51269
3858 -0.608913 1.96522
3859 0.767187 2.33192
3860 2.48739 2.89063
3861 1.15394 3.06737
3864 -1.78799 1.28867
3866 1.06544 1.47142
3868 1.38667 1.13948
3869 -0.00892391 1.21187
3878 -1.32094 2.14341
3880 0.693625 0.949773
3881 -0.0084923 1.41244
3882 0.797161 1.76525
3883 -0.459392 1.34393
3884 -0.322784 1.12916
3885 2.20399 0.960389
3889 -0.00917819 1.52652
3890 0.96021 1.00258
3923 -0.00859954 2.02272
3924 4.02317 0
3926 1.61272 0.830686
3927 -0.00873439 1.18613
3928 2.0617 1.26792
3929 -1.39139 1.59646
3930 -0.00883516 2.07814
3931 -0.470171 1.37546
3932 -0.25413 1.00951
3933 0.369917 1.25105
3934 -0.00884774 1.47156
3935 0.453784 1.37931
3936 -0.603144 1.10043
3937 -0.841411 1.2898
3938 -0.603789 1.55791
3939 -0.00883903 1.47011
3940 0.311857 1.15294
3941 -0.207485 0.909153
3942 1.12911 1.21039
3944 0.587467 1.56159
3946 -1.40131 1.01689
3947 1.38408 1.3133
3948 1.13129 1.21272
3951 -4.19173 0
3952 0.371432 1.25617
3954 0.31414 1.16138
3955 0.588192 1.10557
3956 -0.703593 1.18648
3957 0.822469 1.05153
3959 0.679747 1.17589
3960 0.677766 1.17246
3961 1.85836 1.10315
3962 1.35831 2.23234
3963 -1.64653 1.18672
3964 -0.281918 1.05577
3965 -0.00871568 2.05004
3966 -0.380501 1.22804
3967 -0.00863497 1.65835
3968 -0.578763 1.49334
3970 -0.271231 1.01575
3972 -0.803274 1.00538
3973 -0.802987 1.2309
3974 -1.00292 1.36173
3975 -0.00847261 1.62717
3976 0.793333 1.75678
3977 -1.59846 1.15207
3978 -1.3292 2.15682
3980 3.90709 0
3981 -3.91686 0
3983 -0.00830962 1.95453
3985 -0.362984 1.1715
3986 -0.00833196 1.95978
3996 -0.582342 1.50257
3998 -0.824187 1.78671
4023 4.15349 0
4024 4.15621 0
4025 4.16428 0
4027 4.16996 0
4028 -0.335198 1.17259
4029 2.08245 1.81116
4030 -0.605102 1.5613
4031 -0.00884757 1.2015
4032 -0.599774 1.54755
4034 -2.0777 1.79172
4035 0.450248 1.36856
4036 -0.00877207 2.0633
4037 -4.13118 0
4038 4.11008 0
4043 0.813745 1.80198
4044 -2.062 1.25736
4046 -2.74026 1.24677
4048 -4.03056 0
4051 0.364359 1.23225
4052 -1.80947 1.4347
4053 0.465118 1.41376
4054 -0.00910863 1.23695
4055 -0.00894262 2.10342
4056 -1.40122 2.27368
4057 -2.75385 1.25296
4058 -1.74431 1.38304
4059 -0.812389 1.24531
4060 4.00871 0
4061 1.7118 1.3708
4062 -0.809677 1.75526
4063 -0.577263 1.48947
4064 -3.9559 0
4065 -1.95768 1.68823
4066 -0.785249 1.7023
4067 -0.00820135 2.72811
4068 0.249435 0.995652
4069 2.31718 1.38661
4070 3.87189 0
4071 1.28792 1.22206
4072 -1.30323 1.05734
4073 3.86211 0
4074 -0.00823004 1.03473
4075 -1.29056 1.48076
4076 -0.976125 1.32535
4077 0.425143 1.29225
4078 0.383623 0.872045
4079 1.31053 1.24351
4080 -0.67346 1.13567
4081 -2.01545 1.73804
4082 -1.72163 1.36506
4083 -3.96816 0
4084 -0.00832008 1.59788
4085 0.289564 1.07053
4086 0.768579 1.70196
4087 -1.30909 2.12419
4088 1.29157 2.12266
4089 1.93311 1.68127
4091 3.80217 0
4092 -1.26987 2.06055
4093 -0.00801817 1.88598
4094 3.78864 0
4095 0.753937 1.66954
4096 3.82105 0
4097 -2.341 1.39098
4098 1.65676 1.32672
4099 -0.564392 1.45626
4100 0.548741 1.45865
4101 2.78472 1.03434
4102 -1.30931 1.22661
4103 3.88457 0
4104 0.424091 1.28906
4105 -0.564189 1.45574
4106 -0.564618 1.45684
4107 -3.91175 0
4114 -0.600906 1.55047
4115 -0.0087933 1.46251
4116 -2.07512 1.7895
4117 -1.38441 1.1232
4118 -2.48015 1.47365
4119 -1.03641 1.4072
4120 1.85402 1.10057
4121 3.17224 0.85686
4122 -4.09049 0
4155 -4.10404 0
4156 -1.32343 1.51849
4159 -2.35974 1.40211
4160 -2.58186 1.1747
4164 -0.00830475 1.59493
4165 0.554311 1.47345
4167 0.433253 1.3169
4168 0.302308 1.11764
4169 0.796855 1.24775
4170 0.9987 1.37926
4171 1.33492 2.19391
4172 -2.42782 1.44256
4173 -0.940734 1.09006
4174 -0.00857644 2.85288
4175 1.3364 1.55305
4176 2.41253 1.44367
4178 0.567906 1.50959
4179 -1.3538 1.26829
4180 0.79862 1.02103
4181 -0.319056 1.11612
4182 -0.00858045 1.00912
4186 2.4136 1.44431
4187 2.01 1.00929
4188 2.25564 1.12963
4190 -2.48595 1.4771
4194 1.33976 1.27125
4195 1.32649 1.54153
4196 0.980494 1.35411
4197 -1.97717 1.20564
4198 -0.00848058 0.892077
4199 -0.00856422 1.27403
4200 -2.42922 1.44339
4201 -2.00183 0.996678
4202 3.96142 0
4203 0.179812 0.861524
4204 3.94845 0
4214 -0.00841679 1.97974
4215 -1.33017 1.52622
4216 1.97474 1.21444
4217 -0.00843238 2.80496
4218 1.31443 1.52752
4219 -1.33225 2.16178
4220 1.36062 1.58119
4223 2.4667 2.14535
4224 -0.461081 1.48811
4230 4.63758 0
4231 -0.643585 1.17422
4233 -1.41867 1.02949
4234 1.76537 1.41369
4236 -0.00859239 2.85819
4251 0.228302 0.974914
4252 1.15241 1.04079
4253 0.501746 1.01284
4254 -0.00868113 1.02096
4256 -0.222992 0.93297
4257 -1.17126 1.04219
4258 -1.64125 1.18292
4260 4.01869 0
4261 2.45951 1.47178
4262 -0.00873506 2.0546
4263 -1.76719 1.40118
4264 1.35608 2.22869
4265 -1.12131 0.836822
4266 1.73486 1.38926
4273 3.93599 0
4274 -0.801677 1.00338
4275 -1.61317 1.16267
4284 0.800549 1.77276
4285 -1.35692 1.27121
4286 2.68542 1.22964
4289 2.13325 0.929565
4290 1.68049 1.34572
4292 -0.00827994 1.59017
4293 3.87672 0
4294 -0.0082409 2.74127
4297 1.69543 1.35769
4298 -1.34108 2.1761
4299 2.06804 1.79863
4300 -0.493463 1.4436
4302 4.47281 0
4303 1.84241 0.851815
4304 0.466603 1.41827
4305 4.2418 0
4307 0.373566 1.26339
4308 1.04067 1.43722
4310 3.1245 0.977006
4311 1.38023 1.60398
4315 2.47236 1.47947
4316 4.12347 0
4320 -1.85921 1.47414
4321 2.15579 1.87494
4323 -1.8872 1.49634
4324 -0.00929298 1.78472
4328 -0.00921837 1.37134
4329 -0.00915482 1.24323
4330 0.848268 1.32825
4331 1.41184 2.32033
4332 4.24661 0
4333 -0.858345 1.31576
4334 -0.856716 1.85723
4335 1.40158 2.30346
4339 1.45048 2.38383
4341 0.720411 1.24623
4343 0.86045 1.9054
4344 -4.3852 0
4354 0.390129 1.31941
4355 0.999326 1.17949
4356 -0.558699 1.09009
4357 1.84439 0.825603
4359 -0.009604 1.84445
4360 0.892146 1.14061
4361 -0.456322 0.994119
4363 0.869765 1.11199
4364 2.0371 1.0014
4365 1.18376 1.26898
4367 2.16689 1.88459
4368 -1.19839 1.26479
4370 0.474956 1.44366
4371 -0.631596 1.15234
4372 -0.00910908 1.07129
4374 -2.18995 1.33539
4375 -1.46711 1.37444
4376 0.867756 1.35876
4378 -2.06805 1.0074
4379 -2.00879 1.18135
4471 -7.30876 0
4474 6.62824 0
4475 -6.66055 0
4476 -2.67005 1.92441
4478 2.18546 3.59175
4479 1.77375 1.90144
4482 -2.17315 3.52625
4483 6.4296 0
4486 6.36652 0
4487 6.35666 0
4488 6.34706 0
4490 -0.013476 3.16974
4491 4.21661 1.93076
4492 0.895806 2.38121
4493 6.37121 0
4494 1.58625 2.1907
4495 -0.0135195 2.59643
4497 4.5025 1.67238
4498 -0.013407 2.22987
4503 1.24386 2.75443
4507 3.37911 1.47245
4510 3.78413 2.26444
4512 1.04003 1.79913
4514 1.2554 1.96576
4522 -0.0135169 2.0108
4523 -1.48116 1.71628
4524 -2.90846 1.71043
4526 2.4305 1.62683
4540 3.72611 2.22972
4547 4.82465 1.3032
4549 1.39638 1.458
4552 3.21428 1.97674
4554 0.705406 2.14414
4556 2.63525 1.42185
4557 2.55791 1.86328
4559 -0.0137491 1.61698
4560 3.80644 2.27779
4562 -0.715381 2.09281
4569 3.58496 1.38113
4570 1.72349 1.84756
4571 -0.721395 2.11041
4572 0.689309 2.09521
4573 2.50585 1.82537
4574 -2.11982 1.71986
4575 4.21005 1.92776
4576 -0.0135191 1.69971
4577 -2.46851 1.63411
4578 -6.80548 0
4579 -2.59844 1.72012
4580 0.326832 1.48253
4581 -0.722134 1.49382
4582 -0.92476 1.68722
4583 0.290235 1.39059
4585 6.36835 0
4586 -6.39592 0
4587 0.898334 2.38793
