#run A_phys dA_stat
5698 -0.656987 1.71029
5699 -0.00889178 2.6152
5700 -0.00891307 4.54051
5702 1.41371 2.04099
5703 2.88784 4.72976
5704 1.98131 2.32686
5705 0.401977 1.87872
5706 -1.24017 1.86217
5707 -0.973321 1.66073
5708 -2.39786 2.54129
5709 -3.999 1.66713
5710 1.08743 2.17487
5711 -0.00859288 2.1887
5712 -5.6203 2.56153
5713 -2.40441 2.14799
5714 2.83121 1.54567
5717 1.35467 1.95575
5718 0.707561 1.74772
5721 3.40836 2.47567
5722 1.89425 1.96761
5723 2.51957 1.49662
5724 -3.30611 1.34649
5725 0.714724 1.19235
5726 1.40832 1.50334
5727 3.27241 1.79211
5728 -6.43254 2.37888
5730 0.589678 2.31278
5732 2.66826 1.90342
5733 -2.06407 1.69955
5734 1.5601 2.1223
5735 -4.43596 2.71113
5736 -8.8338 0
5737 4.38358 3.80376
5739 -1.44507 2.45347
5740 -1.12817 1.77474
5741 0.495531 2.0742
5742 -2.85493 4.6484
5743 0.603447 1.61468
5744 1.7137 1.68736
5745 0.311558 1.66183
5748 2.16345 2.103
5751 -4.35257 3.76206
5752 1.8578 1.60772
5753 -8.7079 0
5754 -0.0085502 4.35565
5755 2.89936 3.35778
5756 -0.00858858 1.4195
5761 -2.21052 1.50752
5762 2.92764 2.14436
5763 2.50201 2.25059
5764 2.29673 1.9389
5765 -2.91106 1.93501
5768 0.291171 1.61298
5770 -0.00846767 2.30572
5771 0.278353 -200.534
5773 -89.2786 -43.6513
5778 82.9944 -39.154
5779 -0.00856069 1.6483
5781 1.89506 1.78226
5783 1.74343 1.91925
5784 0.27366 1.57067
5785 1.48125 1.18766
5805 4.96517 1.84127
5809 -0.811136 1.69505
5810 3.53231 3.06508
5811 -7.047 0
5815 1.60069 1.32927
5816 3.36371 1.43773
5818 -3.43505 1.46216
5819 2.08071 1.87162
5820 -7.35555 0
5821 -2.36485 3.85046
5828 1.03572 1.14017
5829 -0.613317 1.47966
5830 -3.60731 2.20469
5831 -3.58046 3.0947
5832 1.17459 2.01787
5837 -0.00700625 1.59617
5838 -2.39498 2.75737
5839 -1.80649 1.74228
5840 1.79502 1.42468
5841 -0.872658 1.43221
5843 7.18546 0
5844 -2.40089 3.90913
5852 -7.0969 0
5854 -0.795875 2.35206
5856 0.328224 1.53402
5858 -0.00692371 2.03636
5859 2.55421 1.32748
5860 0.281537 1.44194
5861 -0.351935 1.57841
5862 -0.00712957 1.71212
5863 2.03346 1.39928
5864 -1.12699 1.41053
5865 0.646144 1.52554
5866 0.317021 1.48166
5868 -0.00640747 1.39182
5869 -0.00742961 1.8924
5870 2.99734 1.53946
5871 1.61567 1.5195
5872 4.10756 2.05284
5873 -3.17068 1.7824
5874 -1.47928 3.22511
5875 1.621 1.68378
5877 0.423868 1.25457
5879 2.92511 2.12466
5880 0.808513 1.71969
5881 -0.00719148 2.317
5882 0.244905 1.35669
5883 0.376976 1.6721
5884 0.804595 1.39731
5885 -0.964072 1.51659
5886 -4.09406 1.4417
5887 -0.619796 1.49529
5888 -2.00219 1.50045
5889 0.655265 1.54707
5890 -1.64792 1.27136
5891 1.72563 1.54244
5892 -3.24197 1.53679
5893 1.15648 1.18736
5894 1.0662 0.922682
5895 -0.505284 1.36066
5896 1.99175 2.12614
5897 7.17276 0
5898 -3.02187 1.34262
5899 2.72215 1.19271
5900 -0.0071749 5.16902
5901 -1.17702 1.28569
5902 -0.663635 2.1685
5903 1.43817 1.82812
5904 -1.62142 1.66941
5912 -2.40244 1.95583
5914 -1.90848 1.59917
5915 -0.00715878 1.48881
5917 -1.22942 2.08733
5918 -0.498017 1.89659
5919 1.11349 1.27277
5923 1.81648 2.13329
5924 -1.60791 3.50556
5925 1.12884 1.71845
5926 -0.421688 1.80194
5927 -0.00764337 2.08127
5931 1.35554 1.64666
5932 -1.20489 3.13361
5933 -70.621 -68.6479
5934 71.1777 -97.0831
5935 -18.6282 -73.0615
5936 -40.2355 -106.09
5937 -12.052 -59.0782
5938 -0.587973 2.23917
5939 8.55525 0
5941 -0.00821281 2.23632
5942 -2.72073 1.98111
5943 -3.44438 1.58095
5944 -1.82843 2.12913
5945 -1.23777 1.7649
5947 2.57312 1.72048
5948 2.82768 1.64131
5949 7.63766 0
5950 1.51406 2.35714
5951 -2.15501 1.92518
5952 -0.588342 2.08836
5965 1.3109 2.88619
5966 -2.2369 3.64213
5967 6.72284 0
5968 -6.79901 0
5971 4.09109 2.44345
5974 1.37367 3.02441
5975 0.525461 1.91337
5976 0.825738 1.37755
5980 -0.00683104 2.84131
5985 1.66969 1.25161
5986 -0.371839 1.58893
5987 1.21711 1.65571
5988 3.23671 1.5872
5989 -1.39958 3.05136
5990 0.326368 1.52535
5991 -3.15903 1.1672
5994 1.40457 1.54622
5995 -0.00691094 2.22661
5996 -3.52083 1.75697
5997 -1.75656 1.69413
5998 -0.641068 1.48122
5999 2.0817 1.48499
6001 1.64699 1.47215
6002 -6.9436 0
6003 4.15886 1.24196
6004 0.457059 1.79263
6005 -1.16896 1.40338
6006 -0.310615 1.45539
6007 -2.23149 1.81666
6008 1.39791 1.24951
6009 0.472362 1.57719
6010 -0.476276 1.04935
6012 0.470675 1.84604
6013 -0.00699871 1.59445
6014 2.17363 1.32243
6016 1.29956 1.33425
6017 2.34174 1.21284
6018 -2.60071 1.50154
6019 0.871669 1.74335
6020 1.1244 1.24325
6024 -0.418146 1.69283
6025 -1.70608 1.11395
6026 -0.31053 1.45499
6027 0.83115 1.38658
6028 -0.286112 1.39518
6029 0.233805 1.29519
6030 -2.79752 2.02204
6031 -3.88153 1.93303
6032 1.38763 3.05514
6033 -0.309847 1.45179
6034 1.5999 1.87894
6035 -0.00682878 1.73936
6036 -6.98928 0
6037 -1.1724 1.99053
6038 -1.76196 1.38751
6039 -0.00691384 1.38146
6040 1.75738 1.70828
6041 2.34459 3.84001
6042 0.776822 1.65228
6043 2.34358 1.567
6044 -3.5294 1.76124
6048 0.406609 1.70199
6050 0.77304 1.64424
6051 0.694273 1.55997
6052 -7.00731 0
6060 -1.40664 1.53337
6061 1.99848 1.79766
6062 -0.0068997 2.48538
6063 0.274427 1.40552
6064 1.39834 1.77749
6065 2.33293 1.70877
6066 1.39519 2.17208
6068 -1.40879 3.07143
6069 -0.00688085 2.02376
6070 0.234912 1.30133
6071 -0.311833 1.4611
6072 1.95735 1.3469
6073 -0.50756 1.32129
6074 0.992695 2.61747
6075 4.18177 2.49761
6077 -3.49648 1.74482
6079 -0.00686997 2.21341
6081 -0.00688375 1.65309
6082 -25.5032 -60.2129
6083 -17.4465 -50.0354
