#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
5517 3 2 0.2 0.438178 80.795 0.0433797 39.2899 0.0223607
5518 8 2 0.6 0.252982 80.795 0.0306741 39.2097 0.0158114
5519 10 7 0.176471 0.238729 80.795 0.023526 -1 0.0121268
5523 3 4 -0.142857 0.374088 80.795 0.0366626 -1 0.0188982
5524 10 6 0.25 0.242061 80.795 0.02425 38.4587 0.0125
5525 10 5 0.333333 0.243432 80.795 0.0250453 38.3675 0.0129099
5526 3 10 -0.538462 0.233709 80.795 0.026903 38.2823 0.0138675
5527 6 9 -0.2 0.252982 80.795 0.0250453 38.4107 0.0129099
5529 7 8 -0.0666667 0.257624 80.795 0.0250453 38.7509 0.0129099
5531 1 3 -0.5 0.433013 80.795 0.0485 39.1581 0.025
5532 2 3 -0.2 0.438178 80.795 0.0433797 -1 0.0223607
5533 4 0 1 0 80.795 0.0485 -1 0.025
5537 5 6 -0.0909091 0.300263 80.795 0.0292466 34.6749 0.0150756
5538 6 4 0.2 0.309839 80.795 0.0306741 35.2621 0.0158114
5539 7 5 0.166667 0.284638 80.795 0.0280015 36.3265 0.0144338
5541 6 5 0.0909091 0.300263 80.795 0.0292466 36.7062 0.0150756
5543 5 4 0.111111 0.331269 80.795 0.0323333 37.0874 0.0166667
5544 6 7 -0.0769231 0.276528 80.795 0.026903 37.1002 0.0138675
5545 3 5 -0.25 0.342327 80.795 0.0342947 36.9406 0.0176777
5548 3 3 0 0.408248 80.795 0.0396001 37.8552 0.0204124
5549 0 1 -1 0 80.795 0.097 38.0782 0.05
5550 2 5 -0.428571 0.341494 80.795 0.0366626 38.3737 0.0188982
5571 1 3 -0.5 0.433013 80.795 0.0485 43.1197 0.025
5572 4 5 -0.111111 0.331269 80.795 0.0323333 42.5589 0.0166667
5573 7 9 -0.125 0.248039 80.795 0.02425 41.8412 0.0125
5574 10 9 0.0526316 0.229098 80.795 0.0222533 40.9999 0.0114708
5575 6 7 -0.0769231 0.276528 80.795 0.026903 40.4736 0.0138675
5576 16 11 0.185185 0.189121 80.795 0.0186677 -1 0.0096225
5577 7 8 -0.0666667 0.257624 80.795 0.0250453 -1 0.0129099
5578 5 8 -0.230769 0.269864 80.795 0.026903 -1 0.0138675
5579 3 7 -0.4 0.289828 80.795 0.0306741 -1 0.0158114
