#run A_phys dA_stat
5918 -1.28036 2.33128
5919 0.568946 1.61322
5923 -0.0228712 2.22746
5924 1.89236 4.19674
5925 2.3569 2.30436
5926 -1.36842 1.76184
5927 -0.0225659 2.69165
5931 3.45327 1.64539
5932 -1.13956 3.32508
5933 -91.7663 -69.6357
5934 26.9362 -93.8783
5935 23.4542 -87.4606
5936 -30.041 -101.936
5937 54.4253 -76.9072
5938 -5.22406 2.59945
5939 4.36872 3.50085
5941 1.74009 2.38672
5942 -3.27411 2.37384
5943 -2.42287 1.64292
5944 -5.68935 1.95078
5945 0.75467 1.89722
5947 2.0371 2.12985
5948 4.16629 1.74994
5949 6.51614 2.42131
5950 1.49506 2.59092
5951 -0.0217688 1.83606
5952 0.580877 2.32928
5965 2.60723 3.03259
5966 -0.247243 1.34794
5967 0.873556 2.66243
5968 -0.559145 2.08505
5971 6.11087 1.91157
5974 0.494431 1.45195
5975 0.617259 2.29104
5976 -0.257427 1.40346
5979 -8.34619 0
5980 -2.10319 2.8523
5985 0.735774 1.44144
5986 -0.711834 1.68853
5987 -0.712012 1.68895
5988 3.71027 1.38133
5989 3.05028 1.77747
5990 0.378415 1.29039
5991 -3.79298 1.39696
5994 1.66889 1.6552
5995 1.92492 2.27488
5996 -3.2544 2.15271
5997 -1.30931 1.62364
5998 1.76925 1.54149
5999 3.64702 1.49688
6001 -1.86806 1.91102
6002 -8.324 0
6003 1.89788 1.58599
6004 -3.08907 1.77658
6005 -1.80908 1.54099
6006 -0.0202428 1.64036
6007 0.398161 1.81668
6008 1.60411 1.3405
6009 -1.06939 1.80018
6010 -0.0138023 1.2159
6012 0.430742 1.96533
6013 0.548313 1.55471
6014 2.24112 1.49237
6016 1.12081 1.37566
6017 1.85405 1.3707
6018 -0.0203971 1.65287
6019 -1.07189 2.08656
6020 -0.274746 1.4609
6024 -3.74046 1.76737
6025 -1.44797 1.28681
6026 -1.69242 1.6384
6027 1.75302 1.42211
6028 0.249364 1.50023
6029 0.249277 1.49971
6030 -3.81642 2.24295
6031 -0.5768 2.15088
6032 4.98767 2.98612
6033 -1.28422 1.4355
6034 3.10527 1.93158
6035 -2.46962 1.93053
6036 0.96105 1.42045
6037 -0.0202697 1.48057
6038 -3.52293 1.55986
6039 0.795651 1.50743
6040 0.542754 1.53895
6041 -1.22698 1.41296
6042 0.292293 1.62387
6043 0.70311 1.42159
6044 -1.22517 1.82143
6048 -1.31495 1.63063
6050 0.792819 1.50206
6051 0.53918 1.52882
6052 -0.887566 1.54846
6053 2.77144 2.63205
6060 -0.886791 1.54711
6061 0.269305 1.55879
6062 2.78494 1.8702
6063 -1.14302 1.52352
6064 2.45357 1.94982
6065 4.64772 1.64674
6066 -0.544946 1.48098
6068 -0.020307 2.24253
6069 0.625238 2.32066
6070 0.792009 1.50053
6071 0.379496 1.83011
6072 2.49901 1.79131
6073 0.473248 1.43646
6074 1.65472 1.83486
6075 0.815333 1.85899
6076 -4.19313 2.08647
6077 -1.0223 1.65808
6078 0.909698 1.96052
6079 -0.0202784 2.64966
6081 0.912377 1.60547
6082 -17.0462 -77.7763
6083 -17.0462 -54.9962
