#run A_phys dA_stat
4046 -0.00256182 3.50344
4048 -282.563 -0
4051 128.65 -75.9251
4052 -94.09 -108.815
4053 21.893 -78.1769
4054 94.3823 -76.9437
4055 0.146177 -141.354
4056 94.3823 -153.887
4057 70.8234 -96.7788
4058 0.146177 -89.4004
4059 2.0836 1.66226
4060 -0.0025147 1.53797
4061 -0.00251341 1.98448
4062 -2.42888 1.48584
4063 1.20617 1.65504
4064 -0.00247337 1.69124
4065 -0.00244234 1.49371
4066 -4.70748 0
4067 -0.00241588 2.33617
4068 0.423219 1.40584
4069 0.668173 1.75605
4070 4.6963 0
4071 3.13552 1.43227
4072 -0.00243222 1.25719
4073 -0.0024233 3.314
4074 0.667438 1.24034
4075 1.99405 1.59082
4076 -0.00242538 1.65842
4077 1.57227 1.48466
4078 1.05203 1.09048
4079 3.19197 1.45806
4080 0.534561 1.6012
4081 -4.86409 0
4082 -1.61502 1.86198
4083 0.959751 1.4907
4084 -2.36423 1.44629
4085 0.934579 1.18522
4086 1.56559 1.8106
4087 -1.57781 2.57257
4088 0.941004 2.06698
4089 -0.940373 2.05494
4091 -4.61471 0
4092 -4.58682 0
4093 -1.52443 2.48553
4094 -0.00237572 3.24893
4095 2.7657 1.65057
4096 -1.55007 2.52733
4097 -1.56634 2.55387
4098 4.70285 0
4099 -0.00243861 1.66747
4100 -1.57638 1.48392
4101 -0.678855 1.77125
4102 -1.57803 1.15064
4103 4.70693 0
4104 1.5683 1.81373
4105 -1.88739 1.36578
4106 -1.57417 2.56663
4107 -1.57939 2.57515
4114 -0.00259539 1.58731
4115 -1.67241 1.92815
4116 -0.00258763 2.50226
4117 0.381802 1.38181
4118 4.98514 0
4119 3.16553 1.1579
4120 1.98296 1.43866
4121 1.14027 1.33643
4122 -0.00255598 3.49545
4155 -0.00258391 3.53364
4156 -0.00247157 1.37988
4159 -0.951599 2.07947
4160 -0.52341 1.55328
4164 1.57459 1.821
4165 -1.79159 1.10571
4167 1.10799 1.2986
4168 0.697932 1.29701
4169 -2.09251 1.66534
4170 1.62384 1.53335
4171 0.372918 1.34966
