#run A_phys dA_stat
5700 -0.0151147 4.58249
5702 -0.923699 2.02176
5703 -0.0144704 4.38713
5704 2.35952 2.52493
5705 -1.54918 2.07632
5706 1.52119 2.07727
5707 -0.811429 1.86132
5708 -2.42437 2.56314
5709 -2.31163 1.6468
5710 0.666119 2.44707
5711 -0.0145713 2.20888
5712 -8.50963 0
5713 -0.0139517 2.44213
5714 3.11479 1.70894
5717 -0.527065 2.11022
5718 -0.881498 1.92939
5721 6.8831 1.63585
5722 1.22063 2.28656
5723 3.14627 1.63823
5724 -4.27029 1.29579
5725 1.8139 1.29685
5726 0.864171 1.4906
5727 3.02078 1.65249
5728 -6.49795 2.40083
5730 -0.0149421 2.42147
5732 2.23654 2.1799
5733 -0.34771 1.72855
5734 1.7799 2.27013
5735 -2.99248 2.80746
5736 -8.91832 0
5737 2.94028 4.82533
5739 -1.75449 2.69582
5740 1.86965 1.76381
5741 -0.0142594 2.03796
5742 -4.32307 3.73158
5743 1.83799 1.59557
5744 0.775878 1.84554
5745 1.12328 1.80314
5748 0.659923 2.42431
5751 -2.93727 4.77293
5752 2.49684 1.59184
5753 -8.79409 0
5754 -0.0144994 4.39593
5755 5.26895 3.15046
5756 -0.282191 1.53669
5761 -2.50349 1.70663
5762 2.94879 2.1642
5763 4.12384 2.02513
5764 5.70617 1.6349
5765 -3.53021 1.80127
5768 -0.0144689 1.8705
5770 1.07376 2.15917
5771 -285.748 -0
5773 -94.9345 -46.975
5778 22.4889 -45.6961
5779 -1.48168 1.77176
5781 1.34508 1.7126
5783 2.51168 2.2646
5784 -0.817335 1.87487
5785 0.744453 1.49138
5805 7.01246 0
5806 -0.0116467 4.99369
5809 -0.740208 1.62014
5810 1.41705 3.1304
5815 0.574353 1.43028
5816 3.5763 1.55371
5818 -3.99236 1.30396
5819 2.44635 1.79544
5820 -7.42852 0
5821 -0.0117471 5.03673
5828 1.90353 1.10691
5829 -1.78229 1.32156
5830 -3.12611 2.4814
5831 -7.22379 0
5832 0.638736 2.14865
5837 -0.0118863 1.61162
5838 -4.35059 2.58708
5839 -1.46462 1.83747
5840 -0.67335 1.54459
5841 -0.303212 1.45487
5842 7.25856 0
5844 -0.0119488 3.62263
5852 -7.16346 0
5854 -0.808009 2.37378
5856 -0.0117139 1.89831
5858 0.407244 1.72456
5859 4.0463 1.23501
5860 1.80968 1.44017
5861 -0.360065 1.59298
5862 1.14545 1.66077
5863 1.64856 1.28679
5864 -0.331591 1.53069
5865 1.89422 1.60318
5866 -0.011326 1.71691
5868 -0.610074 1.39944
5869 0.942107 1.89443
5870 0.745864 1.68727
5871 2.49903 1.67431
5872 1.05538 2.7959
5873 -1.73177 2.01078
5874 1.47342 3.25493
5875 1.1557 1.67563
5877 1.57266 1.36524
5879 2.94722 2.14431
5880 -0.506046 1.90833
5881 -1.71872 1.99563
5882 0.282936 1.47434
