#run A_phys dA_stat
5704 3.9406 3.42061
5705 0.866092 1.84517
5706 -2.08312 1.74431
5707 -0.891009 1.51785
5708 -0.899047 2.65271
5709 -3.65639 1.5237
5710 1.59346 2.02736
5711 -1.85571 2.15923
5712 -7.70198 0
5713 -1.77883 2.06977
5714 2.17183 1.49546
5717 1.2367 1.78748
5718 -0.00912015 1.67404
5721 3.11371 2.26267
5722 2.59862 3.01112
5723 1.82623 1.51775
5724 -3.29482 1.2585
5725 0.711152 1.13727
5726 1.88686 1.37114
5727 3.52487 1.62601
5728 -5.88058 2.17421
5730 1.16263 2.17042
5732 2.13674 1.80507
5733 -1.77899 1.65669
5734 1.15146 2.14957
5735 -4.05576 2.47788
5736 -8.07301 0
5737 4.00499 3.4765
5739 -1.32216 2.24238
5740 -1.43573 1.64497
5741 0.512899 2.01717
5742 -2.61071 4.24846
5743 0.860745 1.49727
5744 1.0174 1.62701
5745 0.306767 1.57844
5748 2.25959 2.03381
5751 -2.65607 4.32229
5752 2.21935 1.52818
5753 -7.96014 0
5754 -0.00924775 3.98091
5755 2.64847 3.06889
5756 1.92056 1.44075
5761 -2.93641 1.59866
5762 2.29091 2.062
5763 1.84398 2.16728
5764 2.65945 1.77917
5765 -2.34962 1.84456
5768 0.558135 1.49727
5770 -0.00915849 2.10734
5771 0.301062 -183.281
5773 -81.1612 -41.5924
5778 90.7188 -37.0443
5779 -0.0092591 1.50649
5781 2.39165 1.70713
5783 2.09769 1.77208
5784 0.561913 1.5074
5785 1.19358 1.25362
5805 6.36119 0
5809 0.433085 1.70327
5810 6.45987 0
5811 -6.44186 0
5815 2.30967 1.2655
5816 3.43482 1.3379
5818 -2.9467 1.39625
5819 3.33116 1.66946
5820 -6.72392 0
5821 -2.16255 3.51918
5828 0.522459 1.11308
5829 -1.21676 1.39409
5830 -4.71 1.74141
5831 -0.00758846 4.61971
5832 1.75962 1.87959
5837 -0.00757784 1.45884
5838 -2.1901 2.52013
5839 -1.65225 1.59238
5840 1.42455 1.34087
5841 -0.798765 1.30899
5843 6.56607 0
5844 -2.19551 3.57281
5852 -6.48747 0
5854 -0.728569 2.1497
5856 0.298827 1.40204
5858 -0.00748857 1.86116
5859 2.33329 1.21327
5860 0.256127 1.31788
5861 -0.322847 1.44261
5862 -0.398211 1.60729
5863 1.85731 1.27889
5864 -1.03122 1.28917
5865 0.58937 1.39429
5866 0.288627 1.35419
5868 -0.00693021 1.27207
5869 -0.00803574 1.72959
5870 2.73822 1.40701
5871 1.47543 1.38876
5872 3.3771 2.07285
5873 -2.8991 1.62905
5874 -1.35322 2.94764
5875 1.48033 1.53891
5877 0.386194 1.14663
5879 2.67223 1.94186
5880 0.737744 1.57173
5881 -0.751869 2.21845
5882 -0.00776032 1.26263
5883 -0.0077482 1.57232
5884 0.734169 1.27709
5885 -0.882334 1.38611
5886 -3.74303 1.31767
5887 -0.56768 1.36664
5888 -1.83113 1.37136
5889 0.59769 1.41397
5890 -1.50733 1.16198
5891 1.57596 1.40973
5892 -2.96424 1.40457
5893 0.679052 1.13456
5894 0.842746 0.86609
5895 -0.46304 1.2436
5896 1.81918 1.94321
5897 6.55446 0
5898 -2.76307 1.2271
5899 2.48675 1.09009
5900 -0.00776026 4.7243
5901 -1.07694 1.17507
5902 -0.607726 1.98193
5903 1.31324 1.67084
5904 -1.9605 1.53908
5912 -2.19693 1.78756
5914 -1.74547 1.46158
5915 -0.00774282 1.36072
5917 -1.12485 1.90775
5918 -0.456381 1.73342
5919 1.01647 1.16327
5923 1.6589 1.94975
5924 -1.47089 3.20396
5925 1.03041 1.5706
5926 -0.386701 1.64691
5927 -0.00826695 1.9022
5931 0.966238 1.5452
5932 -1.1026 2.864
5933 -64.4984 -62.7417
5934 65.1005 -88.7304
5935 -16.9788 -66.7756
5936 -36.7272 -96.9628
5937 -10.9684 -53.9953
5938 -0.538816 2.04652
5939 7.81778 0
5941 -0.00888284 2.04392
5942 -2.13451 1.90567
5943 -3.14935 1.44493
5944 -1.67242 1.94595
5945 -1.13256 1.61306
5947 2.90572 1.56409
5948 2.58313 1.50009
5949 6.97929 0
5950 1.38254 2.15434
5951 -1.97084 1.75955
5952 -0.538966 1.90869
5965 -0.00699153 4.25631
5966 -6.12216 0
5967 6.14332 0
5968 -6.21538 0
5971 3.11391 2.703
5975 -2.11487 3.44158
5976 0.697075 2.10023
5980 -6.36768 0
5985 3.35315 1.30609
5986 -0.00736257 2.24109
5987 -2.12079 1.99256
5988 2.71508 2.16931
5989 -0.00739295 4.50069
5990 -1.0735 1.82066
5991 -1.29324 1.99191
5994 0.913722 2.4123
5995 -1.29461 2.81996
5996 -2.761 2.19407
5997 -3.84445 1.61783
5998 -0.432493 1.64269
5999 -3.82481 2.27627
6001 -0.584489 1.90615
6002 -6.34734 0
6003 3.61888 1.39184
6004 1.58274 2.17737
6005 -1.06949 1.81386
6006 -0.91959 1.68902
6007 -2.04175 2.34943
6008 1.53764 1.384
6009 -0.00556626 1.95643
6010 -1.08272 1.04349
6012 0.587858 1.96676
6013 0.493719 1.80206
6014 1.69768 1.43416
6016 1.60443 1.56073
6017 1.28051 1.41092
6018 -3.68433 1.41126
6019 -0.00746227 1.85463
6020 1.12375 1.53027
6024 -1.28571 1.98031
6025 -1.39538 1.29946
6026 -2.46262 1.63429
6027 2.12006 1.41832
6028 0.367933 1.54491
6029 -1.2831 1.61363
6030 -0.00740646 2.60322
6031 -1.28227 2.79309
6032 2.1168 3.4688
6033 -0.31071 1.38837
6034 1.26528 2.78827
6035 -1.27913 2.78626
6037 -2.74666 2.18268
6038 -0.590722 1.92648
6039 1.4783 1.73749
6040 -0.00749167 2.63317
6042 1.28191 1.99753
6043 4.09375 1.49895
6044 -4.29992 1.95922
6048 -0.00746255 2.27153
6050 0.908955 2.39972
6051 0.908014 2.39723
6052 -6.40589 0
6060 -0.00742962 4.52301
6061 3.20154 2.77908
6062 -0.00746247 3.21239
6063 -0.925722 2.40456
6064 1.27668 2.8134
6065 3.84204 2.29539
6066 0.90787 2.39685
6068 -0.00744115 4.53003
6069 -0.00744216 2.26532
6070 -0.384428 1.55166
6071 -1.28951 1.6217
6072 1.59546 1.55201
6073 -0.00744075 1.43244
6074 2.12482 3.48196
6075 6.37278 0
6077 -6.38572 0
6079 3.19129 2.77017
6081 -1.60968 2.19396
6082 65.1005 -88.7304
6083 -59.5138 -69.9482
